id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
199600,1996-01-01 00:00:00,0,First,0,0,0,0,0,,False
199601,1996-02-28 00:00:00,1,(nameless),1,8.0,130.0,1004,12,,False
199601,1996-03-02 00:00:00,0,(nameless),13,10.0,120.5,1002,12,,False
199602,1996-04-01 12:00:00,1,ANN,1,9.0,145.0,1004,12,,False
199602,1996-04-05 18:00:00,2,ANN,18,10.1,130.5,998,18,,False
199602,1996-04-08 00:00:00,1,ANN,27,11.8,123.1,1000,15,,False
199602,1996-04-09 06:00:00,0,ANN,32,11.8,122.2,1004,10,,False
199602,1996-04-10 06:00:00,0,ANN,36,12.5,119.1,1004,10,,False
199603,1996-05-09 12:00:00,1,BART,1,8.0,140.0,1005,12,,False
199603,1996-05-10 12:00:00,2,BART,5,9.5,136.3,998,18,,False
199603,1996-05-12 00:00:00,3,BART,11,12.0,129.4,990,25,,False
199603,1996-05-13 00:00:00,4,BART,15,14.3,127.3,975,33,,False
199603,1996-05-14 00:00:00,5,BART,19,15.7,125.7,955,45,,False
199603,1996-05-15 18:00:00,4,BART,26,19.0,125.2,960,40,,False
199603,1996-05-17 06:00:00,3,BART,32,22.5,131.7,980,30,,False
199603,1996-05-18 06:00:00,2,BART,36,26.5,138.4,990,20,,False
199603,1996-05-19 00:00:00,2,BART,39,28.8,144.6,995,20,,False
199603,1996-05-19 06:00:00,0,BART,40,29.3,147.6,1002,15,,False
199604,1996-05-18 06:00:00,1,CAM,1,14.2,114.0,1002,15,,False
199604,1996-05-20 00:00:00,2,CAM,8,16.5,115.0,998,18,,False
199604,1996-05-22 18:00:00,3,CAM,19,20.5,122.0,990,25,,False
199604,1996-05-23 06:00:00,2,CAM,21,21.5,123.6,990,23,,False
199604,1996-05-23 18:00:00,1,CAM,23,23.0,126.9,1000,15,,False
199604,1996-05-25 06:00:00,0,CAM,29,26.0,136.0,1008,12,,False
199605,1996-07-05 00:00:00,1,DAN,1,19.9,148.6,1002,12,,False
199605,1996-07-06 18:00:00,2,DAN,8,21.2,144.8,996,18,,False
199605,1996-07-07 12:00:00,3,DAN,11,22.0,142.5,990,25,,False
199605,1996-07-08 06:00:00,4,DAN,14,23.3,140.8,980,33,,False
199605,1996-07-09 12:00:00,3,DAN,19,27.7,141.0,980,30,,False
199605,1996-07-11 00:00:00,2,DAN,25,36.5,143.7,995,20,,False
199605,1996-07-11 18:00:00,1,DAN,28,42.2,150.1,996,15,,False
199605,1996-07-12 00:00:00,0,DAN,29,44.9,151.1,996,15,,False
199606,1996-07-14 00:00:00,1,EVE,1,20.2,142.3,1004,15,,False
