id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
198900,1989-01-01 00:00:00,0,First,0,0,0,0,0,,False
198901,1989-01-17 18:00:00,1,Winona,1,16.7,156.7,1002,15,,False
198901,1989-01-19 06:00:00,2,Winona,7,15.2,143.4,995,20,,False
198901,1989-01-20 06:00:00,1,Winona,11,13.6,132.1,1000,15,,False
198901,1989-01-21 00:00:00,0,Winona,14,13.0,127.0,1004,12,,False
198902,1989-01-26 06:00:00,1,(nameless),1,10.5,127.0,1004,12,,False
198902,1989-01-28 06:00:00,0,(nameless),9,12.0,126.5,1004,12,,False
198903,1989-04-14 00:00:00,1,Andy,1,9.9,148.5,1004,12,,False
198903,1989-04-18 00:00:00,2,Andy,17,8.5,146.7,998,20,,False
198903,1989-04-19 12:00:00,3,Andy,23,9.9,143.2,985,25,,False
198903,1989-04-20 06:00:00,4,Andy,26,11.0,143.7,970,35,,False
198903,1989-04-20 18:00:00,5,Andy,28,12.0,145.0,945,50,,False
198903,1989-04-21 06:00:00,6,Andy,30,13.3,146.9,930,55,,False
198903,1989-04-22 00:00:00,5,Andy,33,16.6,150.6,945,50,,False
198903,1989-04-22 12:00:00,4,Andy,35,18.3,152.8,955,40,,False
198903,1989-04-23 06:00:00,3,Andy,38,21.5,155.3,980,30,,False
198903,1989-04-24 00:00:00,2,Andy,41,24.2,156.7,990,20,,False
198903,1989-04-25 00:00:00,1,Andy,45,28.1,160.5,996,15,,False
198903,1989-04-25 06:00:00,0,Andy,46,29.4,160.9,1000,12,,False
198904,1989-05-14 06:00:00,1,Brenda,1,6.0,134.0,1004,12,,False
198904,1989-05-16 06:00:00,2,Brenda,9,10.0,128.5,996,20,,False
198904,1989-05-16 12:00:00,3,Brenda,10,11.0,126.8,990,25,,False
198904,1989-05-19 18:00:00,4,Brenda,23,19.6,115.2,975,35,,False
198904,1989-05-20 18:00:00,3,Brenda,27,22.0,112.2,985,25,,False
198904,1989-05-21 00:00:00,1,Brenda,28,22.2,111.2,990,15,,False
198904,1989-05-21 12:00:00,0,Brenda,30,22.7,110.1,1002,9,,False
198905,1989-05-21 18:00:00,1,Cecil,1,11.4,114.4,1002,12,,False
198905,1989-05-22 18:00:00,2,Cecil,5,13.5,113.0,995,20,,False
198905,1989-05-23 00:00:00,3,Cecil,6,14.0,112.5,990,25,,False
198905,1989-05-25 12:00:00,2,Cecil,16,16.9,106.5,990,20,,False
198905,1989-05-26 00:00:00,0,Cecil,18,17.4,104.8,998,15,,False
198906,1989-06-04 00:00:00,0,Dot,1,7.3,137.0,1008,10,,False
198906,1989-06-05 00:00:00,1,Dot,5,9.3,130.5,1004,12,,False
198906,1989-06-06 00:00:00,2,Dot,9,11.2,125.6,995,20,,False
198906,1989-06-06 12:00:00,3,Dot,11,12.1,123.1,990,25,,False
198906,1989-06-08 18:00:00,4,Dot,20,16.3,114.4,970,35,,False
198906,1989-06-10 18:00:00,3,Dot,28,19.3,107.7,980,30,,False
198906,1989-06-11 12:00:00,2,Dot,31,20.4,105.8,990,20,,False
198906,1989-06-11 18:00:00,0,Dot,32,20.8,105.4,995,15,,False
198907,1989-06-20 00:00:00,1,Ellis,1,15.5,131.0,1002,15,,False
198907,1989-06-23 00:00:00,2,Ellis,13,21.0,126.7,998,20,,False
198907,1989-06-24 06:00:00,1,Ellis,18,34.6,131.5,994,15,,False
198907,1989-06-24 18:00:00,1,Ellis,20,38.0,133.0,998,15,,False
198907,1989-06-25 18:00:00,0,Ellis,24,43.5,136.5,1002,12,,False
198908,1989-06-24 18:00:00,1,(nameless),1,14.2,114.0,1004,12,,False
198908,1989-06-27 00:00:00,0,(nameless),10,17.5,107.0,1004,12,,False
198909,1989-07-06 00:00:00,1,Faye,1,14.5,130.0,1006,12,,False
198909,1989-07-07 06:00:00,2,Faye,6,16.5,127.8,998,20,,False
198909,1989-07-08 06:00:00,3,Faye,10,16.7,123.6,985,25,,False
198909,1989-07-10 18:00:00,2,Faye,20,19.9,110.3,990,20,,False
198909,1989-07-11 12:00:00,0,Faye,23,22.0,107.0,1000,15,,False
198910,1989-07-11 00:00:00,1,Gordon,1,18.5,148.0,1006,12,,False
198910,1989-07-12 06:00:00,2,Gordon,6,18.3,141.3,995,20,,False
198910,1989-07-12 18:00:00,3,Gordon,8,18.1,138.5,990,25,,False
198910,1989-07-13 12:00:00,4,Gordon,11,16.9,134.0,975,35,,False
198910,1989-07-14 12:00:00,5,Gordon,15,16.3,128.7,955,45,,False
198910,1989-07-15 06:00:00,6,Gordon,18,16.9,125.2,930,55,,False
198910,1989-07-16 06:00:00,5,Gordon,22,18.1,120.2,930,50,,False
198910,1989-07-17 00:00:00,4,Gordon,25,19.1,116.7,955,40,,False
198910,1989-07-18 12:00:00,3,Gordon,31,21.9,110.1,980,25,,False
198910,1989-07-18 18:00:00,2,Gordon,32,22.7,109.0,985,20,,False
198910,1989-07-19 06:00:00,0,Gordon,34,23.5,106.5,995,15,,False
198911,1989-07-15 12:00:00,1,Hope,1,19.8,136.4,1005,12,,False
