id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
199900,1999-01-01 00:00:00,0,First,0,0,0,0,0,,False
199901,1999-02-16 06:00:00,1,IRIS,1,11.5,132.9,1002,15,,False
199901,1999-02-18 12:00:00,0,IRIS,10,13.5,128.5,1004,12,,False
199902,1999-04-21 18:00:00,0,KATE,1,9.0,126.0,1004,10,,False
199902,1999-04-22 06:00:00,1,KATE,3,11.5,125.5,1002,12,,False
199902,1999-04-23 18:00:00,2,KATE,9,14.3,127.8,998,18,,False
199902,1999-04-25 06:00:00,3,KATE,15,17.4,131.3,985,25,,False
199902,1999-04-28 06:00:00,2,KATE,27,28.2,147.1,990,20,,False
199902,1999-04-29 00:00:00,1,KATE,30,31.1,154.2,998,15,,False
199902,1999-04-30 00:00:00,0,KATE,34,34.0,162.5,1006,10,,False
199902,1999-04-30 06:00:00,0,KATE,35,35.0,163.9,1008,10,,False
199903,1999-04-27 00:00:00,1,LEO,1,13.7,113.1,1002,12,,False
199903,1999-04-28 18:00:00,2,LEO,8,15.5,111.7,995,18,,False
199903,1999-04-29 12:00:00,3,LEO,11,17.5,113.8,985,25,,False
199903,1999-04-30 00:00:00,4,LEO,13,18.3,114.5,970,35,,False
199903,1999-05-01 00:00:00,3,LEO,17,20.4,115.6,975,30,,False
199903,1999-05-01 18:00:00,2,LEO,20,21.2,115.0,985,23,,False
199903,1999-05-02 12:00:00,1,LEO,23,22.4,114.7,1000,15,,False
199903,1999-05-02 18:00:00,0,LEO,24,22.8,115.0,1002,12,,False
199904,1999-06-01 06:00:00,1,MAGGIE,1,12.0,130.0,1004,12,,False
199904,1999-06-02 06:00:00,2,MAGGIE,5,13.5,129.8,995,20,,False
199904,1999-06-03 00:00:00,3,MAGGIE,8,14.7,129.5,985,25,,False
199904,1999-06-04 00:00:00,4,MAGGIE,12,17.1,127.0,975,33,,False
199904,1999-06-06 18:00:00,3,MAGGIE,23,22.7,114.7,980,28,,False
199904,1999-06-07 18:00:00,2,MAGGIE,27,22.1,112.9,985,20,,False
199904,1999-06-08 00:00:00,1,MAGGIE,28,23.3,112.1,990,15,,False
199904,1999-06-08 12:00:00,0,MAGGIE,30,23.6,110.0,998,10,,False
199904,1999-06-08 18:00:00,0,MAGGIE,31,23.3,109.2,1000,10,,False
199905,1999-06-03 12:00:00,1,(nameless),1,14.5,116.5,1000,12,,False
199905,1999-06-06 06:00:00,0,(nameless),12,16.0,116.2,1000,12,,False
199906,1999-07-09 12:00:00,1,(nameless),1,26.0,129.0,1002,12,,False
199906,1999-07-14 12:00:00,0,(nameless),21,34.0,139.0,998,12,,False
199907,1999-07-14 06:00:00,1,(nameless),1,22.8,154.8,1006,12,,False
199907,1999-07-19 00:00:00,0,(nameless),20,32.5,142.5,1002,12,,False
199908,1999-07-22 06:00:00,0,NEIL,1,17.4,128.8,1000,10,,False
199908,1999-07-22 18:00:00,1,NEIL,3,17.0,126.7,996,12,,False
199908,1999-07-25 00:00:00,2,NEIL,12,22.1,127.1,992,18,,False
199908,1999-07-25 18:00:00,3,NEIL,15,26.4,129.3,985,25,,False
199908,1999-07-27 00:00:00,2,NEIL,20,33.3,127.0,985,20,,False
199908,1999-07-27 12:00:00,1,NEIL,22,35.1,125.8,990,15,,False
199908,1999-07-28 06:00:00,0,NEIL,25,37.3,126.6,998,12,,False
199909,1999-07-23 12:00:00,1,(nameless),1,17.1,115.5,998,12,,False
199909,1999-07-26 12:00:00,2,(nameless),13,20.0,113.7,985,20,,False
199909,1999-07-27 12:00:00,1,(nameless),17,24.2,117.5,990,15,,False
199909,1999-07-27 18:00:00,0,(nameless),18,25.5,118.0,995,12,,False
199910,1999-07-29 00:00:00,1,OLGA,1,12.3,134.5,1000,15,,False
199910,1999-07-30 06:00:00,2,OLGA,6,18.7,133.6,995,18,,False
199910,1999-07-30 18:00:00,3,OLGA,8,21.1,131.8,985,25,,False
199910,1999-08-01 06:00:00,4,OLGA,14,25.5,129.0,970,35,,False
199910,1999-08-03 06:00:00,3,OLGA,22,34.9,125.9,980,28,,False
199910,1999-08-03 12:00:00,2,OLGA,23,37.8,126.0,985,23,,False
199910,1999-08-03 18:00:00,1,OLGA,24,40.6,126.4,995,15,,False
199910,1999-08-04 12:00:00,0,OLGA,27,46.7,127.2,999,10,,False
199911,1999-08-03 00:00:00,1,PAUL,1,19.0,140.0,1002,12,,False
199911,1999-08-04 00:00:00,2,PAUL,5,22.5,137.5,998,18,,False
199911,1999-08-05 00:00:00,3,PAUL,9,26.7,133.1,985,25,,False
199911,1999-08-05 18:00:00,2,PAUL,12,27.0,132.3,985,23,,False
199911,1999-08-07 06:00:00,1,PAUL,18,33.0,127.0,995,15,,False
199911,1999-08-08 06:00:00,0,PAUL,22,33.5,122.2,999,10,,False
