id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
199200,1992-01-01 00:00:00,0,First,0,0,0,0,0,,False
199201,1992-01-05 06:00:00,1,Axel,1,5.2,178.5,1000,15,,False
199201,1992-01-06 00:00:00,2,Axel,4,6.1,176.1,995,20,,False
199201,1992-01-07 06:00:00,3,Axel,9,5.8,170.7,985,25,,False
199201,1992-01-10 12:00:00,2,Axel,22,8.5,153.7,990,20,,False
199201,1992-01-11 12:00:00,1,Axel,26,9.8,150.4,998,15,,False
199201,1992-01-14 00:00:00,0,Axel,36,14.2,140.8,1004,12,,False
199202,1992-02-03 12:00:00,2,Ekeka,1,9.0,181.4,990,20,,False
199202,1992-02-04 18:00:00,1,Ekeka,6,9.5,173.1,998,15,,False
199202,1992-02-08 12:00:00,0,Ekeka,21,6.5,150.1,1008,12,,False
199203,1992-06-23 12:00:00,1,Bobbie,1,11.2,130.5,1000,15,,False
199203,1992-06-24 06:00:00,2,Bobbie,4,11.8,131.0,995,20,,False
199203,1992-06-25 00:00:00,3,Bobbie,7,13.5,129.2,985,25,,False
199203,1992-06-26 00:00:00,4,Bobbie,11,16.7,126.2,970,35,,False
199203,1992-06-26 18:00:00,5,Bobbie,14,19.1,124.3,950,45,,False
199203,1992-06-28 12:00:00,4,Bobbie,21,24.8,125.7,960,40,,False
199203,1992-06-29 12:00:00,3,Bobbie,25,27.1,130.4,975,30,,False
199203,1992-07-01 00:00:00,3,Bobbie,31,38.0,144.0,984,25,,False
199203,1992-07-02 18:00:00,0,Bobbie,38,43.0,172.0,990,20,,False
199204,1992-06-24 00:00:00,0,Chuck,1,13.0,118.9,1000,10,,False
199204,1992-06-24 12:00:00,1,Chuck,3,13.7,117.6,998,12,,False
199204,1992-06-25 00:00:00,2,Chuck,5,14.4,115.8,990,20,,False
199204,1992-06-25 12:00:00,3,Chuck,7,14.7,114.7,985,25,,False
199204,1992-06-27 06:00:00,4,Chuck,14,16.7,111.9,965,35,,False
199204,1992-06-29 00:00:00,3,Chuck,21,19.9,107.3,974,30,,False
199204,1992-06-29 18:00:00,2,Chuck,24,21.3,106.3,990,20,,False
199204,1992-06-30 00:00:00,1,Chuck,25,21.0,106.0,995,15,,False
199204,1992-07-01 00:00:00,0,Chuck,29,22.1,106.3,998,10,15,False
199204,1992-07-01 12:00:00,0,Chuck,31,23.2,106.5,998,10,,False
199205,1992-06-28 18:00:00,1,Deanna,1,5.8,140.3,1002,15,,False
