id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
199000,1990-01-01 00:00:00,0,First,0,0,0,0,0,,False
199001,1990-01-12 06:00:00,1,Koryn,1,7.0,152.5,1000,15,,False
199001,1990-01-13 06:00:00,2,Koryn,5,9.7,148.2,995,20,,False
199001,1990-01-14 00:00:00,3,Koryn,8,13.3,145.4,990,25,,False
199001,1990-01-14 18:00:00,4,Koryn,11,15.0,145.6,970,35,,False
199001,1990-01-15 06:00:00,3,Koryn,13,16.2,146.1,980,30,,False
199001,1990-01-16 18:00:00,2,Koryn,19,22.8,148.3,995,20,,False
199001,1990-01-17 12:00:00,0,Koryn,22,29.5,160.0,995,15,,False
199002,1990-04-28 00:00:00,0,Lewis,1,5.0,152.0,1005,10,,False
199002,1990-04-28 06:00:00,1,Lewis,2,6.0,152.0,1004,12,,False
199002,1990-04-29 06:00:00,2,Lewis,6,9.3,150.5,995,20,,False
199002,1990-05-01 06:00:00,1,Lewis,14,12.0,152.3,998,15,,False
199002,1990-05-03 12:00:00,0,Lewis,23,15.1,149.5,1004,12,,False
199003,1990-05-14 18:00:00,1,Marian,1,8.0,119.0,1002,12,,False
199003,1990-05-15 18:00:00,2,Marian,5,10.6,115.2,995,20,,False
199003,1990-05-16 06:00:00,3,Marian,7,12.1,113.4,985,25,,False
199003,1990-05-16 18:00:00,4,Marian,9,13.9,112.4,975,35,,False
199003,1990-05-18 18:00:00,3,Marian,17,21.8,118.7,980,30,,False
199003,1990-05-19 00:00:00,2,Marian,18,22.8,119.9,990,20,,False
199003,1990-05-19 06:00:00,1,Marian,19,24.5,122.0,995,15,,False
199003,1990-05-20 12:00:00,1,Marian,24,29.0,129.0,1002,12,,False
199003,1990-05-21 00:00:00,0,Marian,26,31.0,133.0,1005,12,,False
199004,1990-05-19 18:00:00,0,(nameless),1,9.0,122.0,1005,10,,False
199004,1990-05-20 00:00:00,1,(nameless),2,9.0,122.0,1002,12,,False
199004,1990-05-23 12:00:00,0,(nameless),16,14.0,113.0,1002,12,,False
199005,1990-05-24 06:00:00,0,(nameless),1,15.5,113.5,1005,10,,False
199005,1990-05-24 12:00:00,1,(nameless),2,16.0,112.0,1002,12,,False
199005,1990-05-28 06:00:00,0,(nameless),17,18.5,109.5,1004,10,,False
199005,1990-05-29 06:00:00,0,(nameless),21,19.5,107.0,1004,10,,False
199006,1990-06-12 18:00:00,0,Nathan,1,8.4,131.9,1004,10,,False
199006,1990-06-13 06:00:00,1,Nathan,3,10.0,129.5,1002,12,,False
199006,1990-06-15 06:00:00,2,Nathan,11,17.2,118.0,995,20,,False
199006,1990-06-16 06:00:00,3,Nathan,15,17.4,111.8,985,25,,False
199006,1990-06-18 12:00:00,2,Nathan,24,21.8,108.6,990,20,,False
199006,1990-06-18 18:00:00,1,Nathan,25,22.3,107.3,995,15,,False
199006,1990-06-19 00:00:00,0,Nathan,26,22.2,106.0,998,12,,False
199007,1990-06-13 00:00:00,1,(nameless),1,14.0,112.0,1002,12,,False
199007,1990-06-15 18:00:00,0,(nameless),12,14.5,109.5,1000,12,,False
199008,1990-06-16 06:00:00,1,Ofelia,1,8.5,139.0,1004,12,,False
199008,1990-06-18 06:00:00,2,Ofelia,9,9.4,131.5,990,20,,False
199008,1990-06-19 18:00:00,3,Ofelia,15,10.2,128.4,985,25,,False
199008,1990-06-21 18:00:00,4,Ofelia,23,18.0,123.2,970,35,,False
199008,1990-06-23 18:00:00,3,Ofelia,31,26.6,120.5,980,30,,False
199008,1990-06-24 06:00:00,2,Ofelia,33,30.0,120.3,990,20,,False
199008,1990-06-25 00:00:00,1,Ofelia,36,34.3,121.3,995,15,,False
199008,1990-06-25 12:00:00,1,Ofelia,38,36.0,124.2,995,15,,False
199008,1990-06-26 00:00:00,0,Ofelia,40,37.7,129.1,995,15,,False
199009,1990-06-20 18:00:00,1,Percy,1,11.0,146.5,1004,12,,False
199009,1990-06-21 06:00:00,2,Percy,3,10.5,145.5,998,20,,False
199009,1990-06-22 06:00:00,3,Percy,7,7.4,143.3,985,25,,False
199009,1990-06-23 18:00:00,4,Percy,13,8.5,138.0,970,35,,False
199009,1990-06-25 00:00:00,5,Percy,18,11.9,131.1,950,45,,False
199009,1990-06-27 06:00:00,4,Percy,27,17.9,121.9,960,40,,False
199009,1990-06-29 12:00:00,3,Percy,36,24.2,117.7,980,30,,False
199009,1990-06-30 00:00:00,2,Percy,38,25.8,118.8,995,20,,False
199009,1990-06-30 06:00:00,0,Percy,39,26.7,118.8,997,10,20,False
199010,1990-07-04 18:00:00,0,Robyn,1,11.0,141.0,1004,10,,False
199010,1990-07-05 12:00:00,1,Robyn,4,11.1,136.1,1002,12,,False
199010,1990-07-08 12:00:00,2,Robyn,16,19.0,125.6,995,20,,False
199010,1990-07-10 00:00:00,3,Robyn,22,26.0,123.9,985,25,,False
199010,1990-07-10 18:00:00,2,Robyn,25,29.5,124.5,990,20,,False
199010,1990-07-12 00:00:00,1,Robyn,30,36.5,130.0,993,15,,False
199010,1990-07-13 12:00:00,0,Robyn,36,40.5,134.5,1000,10,,False
199010,1990-07-14 06:00:00,0,Robyn,39,42.5,135.5,1004,10,,False
199011,1990-07-20 12:00:00,1,(nameless),1,14.0,110.0,1002,12,,False
199011,1990-07-23 18:00:00,0,(nameless),14,20.0,102.0,1004,10,,False
199012,1990-07-21 06:00:00,0,(nameless),1,13.0,130.0,1004,10,,False
199012,1990-07-21 12:00:00,1,(nameless),2,13.5,130.5,1002,12,,False
199012,1990-07-25 00:00:00,0,(nameless),16,20.5,122.0,1002,12,,False
199013,1990-07-24 00:00:00,1,Steve,1,17.0,140.0,1004,12,,False
199013,1990-07-26 06:00:00,2,Steve,10,19.3,143.5,998,20,,False
199013,1990-07-27 00:00:00,3,Steve,13,19.9,144.6,990,25,,False
199013,1990-07-27 12:00:00,4,Steve,15,20.9,145.0,970,35,,False
199013,1990-07-28 06:00:00,5,Steve,18,23.0,144.8,955,45,,False
199013,1990-07-29 18:00:00,4,Steve,24,25.7,145.8,960,40,,False
199013,1990-08-01 00:00:00,3,Steve,33,32.8,156.8,980,30,,False
199013,1990-08-01 18:00:00,2,Steve,36,37.9,158.1,990,20,,False
199013,1990-08-02 06:00:00,1,Steve,38,42.0,159.1,992,15,,False
199013,1990-08-02 12:00:00,1,Steve,39,44.0,160.0,988,15,,False
199013,1990-08-03 00:00:00,0,Steve,41,48.6,162.0,988,15,,False
199014,1990-07-25 00:00:00,0,(nameless),1,29.0,154.0,1005,10,,False
199014,1990-07-26 06:00:00,1,(nameless),6,31.0,156.0,1002,12,,False
199014,1990-07-27 12:00:00,0,(nameless),11,35.0,154.0,1002,12,,False
199015,1990-07-26 12:00:00,1,Tasha,1,20.0,119.6,1000,15,,False
199015,1990-07-27 12:00:00,2,Tasha,5,18.6,119.8,998,20,,False
199015,1990-07-28 12:00:00,3,Tasha,9,18.4,117.5,990,25,,False
199015,1990-07-30 12:00:00,4,Tasha,17,21.4,115.8,970,35,,False
199015,1990-07-31 00:00:00,3,Tasha,19,23.6,115.2,980,25,,False
199015,1990-07-31 06:00:00,2,Tasha,20,24.9,114.5,985,20,,False
199015,1990-07-31 12:00:00,1,Tasha,21,25.5,114.5,992,15,,False
199015,1990-07-31 18:00:00,0,Tasha,22,25.5,114.5,996,10,,False
199016,1990-07-28 00:00:00,1,Vernon,1,17.3,134.4,1002,12,,False
