id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
198200,1982-01-01 00:00:00,0,First,0,0,0,0,0,,False
198201,1982-03-15 00:00:00,1,Mimie,1,8.0,148.0,1003,12,,False
198201,1982-03-16 00:00:00,2,Mimie,2,7.2,146.2,995,20,,False
198201,1982-03-16 06:00:00,3,Mimie,3,7.1,145.5,994,25,,False
198201,1982-03-20 00:00:00,2,Mimie,4,8.5,122.7,998,20,,False
198201,1982-03-21 00:00:00,1,Mimie,5,10.1,118.0,1000,15,,False
198202,1982-03-18 18:00:00,1,Nelson,1,5.1,156.5,1004,12,,False
198202,1982-03-20 06:00:00,2,Nelson,2,6.9,148.5,994,20,,False
198202,1982-03-21 12:00:00,3,Nelson,3,8.0,143.4,987,25,,False
198202,1982-03-24 00:00:00,4,Nelson,4,9.5,129.5,974,35,,False
198202,1982-03-24 18:00:00,5,Nelson,5,9.9,127.6,945,45,,False
198202,1982-03-26 06:00:00,4,Nelson,6,10.7,124.1,962,40,,False
198202,1982-03-27 00:00:00,3,Nelson,7,11.4,121.6,984,30,,False
198202,1982-03-28 06:00:00,2,Nelson,8,12.8,117.6,995,20,,False
198202,1982-03-28 18:00:00,3,Nelson,9,13.9,116.2,995,25,,False
198202,1982-03-29 18:00:00,2,Nelson,10,14.9,115.1,994,20,,False
198202,1982-03-30 06:00:00,1,Nelson,11,13.8,114.1,998,15,,False
198203,1982-03-29 06:00:00,1,Odessa,1,6.4,155.6,993,15,,False
198203,1982-03-29 12:00:00,2,Odessa,2,7.2,155.3,992,20,,False
198203,1982-03-30 06:00:00,3,Odessa,3,8.3,158.9,987,25,,False
198203,1982-04-02 06:00:00,4,Odessa,4,11.6,160.8,978,35,,False
198203,1982-04-03 06:00:00,3,Odessa,5,13.5,159.2,994,25,,False
198203,1982-04-03 12:00:00,1,Odessa,6,13.3,158.3,1000,15,,False
198203,1982-04-04 00:00:00,0,Odessa,7,13.0,155.8,1004,10,,False
198204,1982-05-16 00:00:00,1,Pat,1,9.0,138.5,1006,12,,False
198204,1982-05-18 00:00:00,2,Pat,2,11.2,128.4,998,20,,False
198204,1982-05-18 12:00:00,3,Pat,3,12.2,126.5,988,25,,False
198204,1982-05-19 12:00:00,4,Pat,4,16.2,124.3,960,35,,False
198204,1982-05-20 00:00:00,5,Pat,5,17.8,124.2,946,45,,False
198204,1982-05-21 18:00:00,4,Pat,6,22.7,131.1,965,40,,False
198204,1982-05-22 12:00:00,3,Pat,7,25.9,137.7,990,30,,False
198204,1982-05-23 00:00:00,2,Pat,8,27.8,143.4,994,20,,False
198204,1982-05-23 06:00:00,1,Pat,9,29.8,146.5,998,15,,False
198204,1982-05-23 12:00:00,9,Pat,10,31.0,150.0,1002,12,,False
198205,1982-06-19 12:00:00,1,Ruby,1,9.9,143.0,1004,12,,False
198205,1982-06-21 06:00:00,2,Ruby,2,9.8,139.5,995,20,,False
198205,1982-06-23 00:00:00,3,Ruby,3,15.2,143.4,992,25,,False
198205,1982-06-25 06:00:00,4,Ruby,4,22.8,139.6,978,35,,False
198205,1982-06-26 12:00:00,3,Ruby,5,31.8,141.5,972,30,,False
198205,1982-06-27 06:00:00,9,Ruby,6,38.0,144.1,980,25,,False
198206,1982-06-26 06:00:00,1,Tess,1,18.5,114.0,1000,12,,False
198206,1982-06-27 06:00:00,2,Tess,2,16.2,113.8,995,20,,False
198206,1982-06-30 12:00:00,1,Tess,3,21.2,114.1,994,15,,False
198206,1982-07-01 18:00:00,0,Tess,4,21.9,117.1,996,10,,False
198207,1982-06-28 12:00:00,1,Skip,1,20.1,129.4,1000,12,,False
198207,1982-06-29 06:00:00,2,Skip,2,22.5,132.5,998,20,,False
198207,1982-06-30 00:00:00,3,Skip,3,24.0,137.0,991,25,,False
198207,1982-07-01 00:00:00,2,Skip,4,28.5,146.0,996,20,,False
198207,1982-07-01 18:00:00,1,Skip,5,33.0,155.5,1000,15,,False
198208,1982-07-02 06:00:00,1,Val,1,21.8,121.9,993,15,,False
198208,1982-07-03 00:00:00,2,Val,2,25.0,127.9,990,20,,False
198208,1982-07-03 06:00:00,3,Val,3,26.2,129.9,987,25,,False
198208,1982-07-04 00:00:00,2,Val,4,29.0,137.0,990,20,,False
198208,1982-07-04 18:00:00,1,Val,5,30.0,145.0,1000,15,,False
198209,1982-07-11 00:00:00,1,Winona,1,10.3,139.7,1006,12,,False
198209,1982-07-11 06:00:00,0,Winona,2,10.8,138.8,1008,10,,False
198209,1982-07-12 06:00:00,1,Winona,3,12.5,134.0,1006,12,,False
198209,1982-07-14 00:00:00,2,Winona,4,14.4,127.0,990,20,,False
198209,1982-07-14 12:00:00,3,Winona,5,14.8,124.5,985,25,,False
198209,1982-07-16 18:00:00,2,Winona,6,20.1,112.2,990,20,,False
198209,1982-07-17 18:00:00,1,Winona,7,21.9,108.0,998,12,,False
198209,1982-07-18 00:00:00,0,Winona,8,22.3,106.3,1001,9,,False
198210,1982-07-21 12:00:00,1,Andy,1,12.0,146.5,1003,12,,False
198210,1982-07-22 00:00:00,2,Andy,2,11.5,145.5,999,20,,False
198210,1982-07-22 12:00:00,3,Andy,3,11.7,144.7,992,25,,False
198210,1982-07-24 12:00:00,4,Andy,4,14.3,142.0,982,35,,False
198210,1982-07-26 06:00:00,5,Andy,5,18.4,133.4,958,45,,False
198210,1982-07-27 06:00:00,6,Andy,6,19.8,128.0,930,55,,False
198210,1982-07-28 18:00:00,5,Andy,7,22.5,121.8,945,50,,False
198210,1982-07-29 00:00:00,4,Andy,8,23.4,120.3,965,40,,False
198210,1982-07-29 12:00:00,2,Andy,9,24.6,119.3,980,20,,False
198210,1982-07-29 00:00:00,4,Andy(-)1,1,24.3,121.0,965,40,,False
198210,1982-07-29 06:00:00,3,Andy(-)1,2,25.0,120.3,975,30,,False
198210,1982-07-29 18:00:00,2,Andy(-)1,3,25.7,118.7,980,20,30,False
198210,1982-07-30 00:00:00,1,Andy(-)1,4,26.4,118.2,985,15,25,False
198210,1982-07-31 12:00:00,0,Andy(-)1,5,31.6,113.6,995,10,,False
198211,1982-07-22 06:00:00,1,Bess,1,12.0,162.0,1006,12,,True
198211,1982-07-23 18:00:00,2,Bess,2,14.9,157.9,990,20,,True
198211,1982-07-24 06:00:00,3,Bess,3,16.5,156.5,981,25,,True
198211,1982-07-25 06:00:00,4,Bess,4,17.0,153.1,963,35,,True
198211,1982-07-26 12:00:00,5,Bess,5,15.8,151.6,949,45,,True
198211,1982-07-29 00:00:00,6,Bess,6,20.5,144.6,901,65,,True
198211,1982-07-31 00:00:00,5,Bess,7,25.3,137.9,941,50,,True
198211,1982-07-31 18:00:00,4,Bess,8,28.0,137.3,955,40,,True
198211,1982-08-01 12:00:00,3,Bess,9,33.0,136.9,970,30,,True
198211,1982-08-02 00:00:00,2,Bess,10,38.2,136.5,985,20,,True
198211,1982-08-02 12:00:00,1,Bess,11,40.0,136.0,992,15,,True
198211,1982-08-03 06:00:00,0,Bess,12,40.2,137.2,1000,10,,True
198212,1982-08-03 18:00:00,1,Cecil,1,18.0,132.0,1004,12,,False
198212,1982-08-06 00:00:00,2,Cecil,2,20.4,124.4,992,20,,False
198212,1982-08-06 12:00:00,3,Cecil,3,20.4,124.4,983,25,,False
198212,1982-08-07 06:00:00,4,Cecil,4,20.9,123.9,957,35,,False
198212,1982-08-07 12:00:00,5,Cecil,5,21.0,123.8,939,45,,False
198212,1982-08-08 00:00:00,6,Cecil,6,21.4,123.4,924,55,,False
198212,1982-08-09 18:00:00,5,Cecil,7,25.9,123.1,938,50,,False
198212,1982-08-10 12:00:00,4,Cecil,8,27.1,123.2,950,40,,False
198212,1982-08-12 00:00:00,3,Cecil,9,29.7,123.9,970,30,,False
198212,1982-08-14 00:00:00,2,Cecil,10,37.4,123.0,990,20,,False
198212,1982-08-14 18:00:00,1,Cecil,11,38.7,125.6,1000,15,,False
198212,1982-08-16 00:00:00,9,Cecil,12,38.0,135.2,1004,12,,False
198213,1982-08-08 00:00:00,1,Dot,1,8.2,153.6,1005,12,,False
198213,1982-08-09 12:00:00,2,Dot,2,11.2,144.8,998,20,,False
198213,1982-08-10 06:00:00,3,Dot,3,11.2,139.6,990,25,,False
198213,1982-08-11 00:00:00,4,Dot,4,13.1,135.6,977,35,,False
198213,1982-08-12 00:00:00,3,Dot,5,15.8,131.6,987,30,,False
198213,1982-08-15 06:00:00,2,Dot,6,23.4,119.0,992,20,,False
198213,1982-08-15 18:00:00,1,Dot,7,24.0,116.0,1000,12,,False
198213,1982-08-16 00:00:00,0,Dot,8,24.0,116.0,1000,10,,False
198214,1982-08-18 00:00:00,1,Ellis,1,8.0,151.1,1003,12,,False
198214,1982-08-19 12:00:00,2,Ellis,2,10.2,144.2,1000,20,,False
198214,1982-08-20 00:00:00,3,Ellis,3,11.6,142.2,986,25,,False
198214,1982-08-21 00:00:00,4,Ellis,4,13.9,139.0,969,35,,False
198214,1982-08-22 00:00:00,5,Ellis,5,16.2,136.7,943,45,,False
198214,1982-08-22 06:00:00,6,Ellis,6,16.7,136.2,931,55,,False
198214,1982-08-24 18:00:00,5,Ellis,7,25.3,131.9,944,50,,False
198214,1982-08-25 12:00:00,4,Ellis,8,27.4,130.4,948,40,,False
198214,1982-08-27 00:00:00,3,Ellis,9,33.5,131.6,965,30,,False
198214,1982-08-28 06:00:00,2,Ellis,10,44.0,130.0,980,20,,False
198214,1982-08-28 18:00:00,9,Ellis,11,46.8,129.8,987,15,,False
198215,1982-08-20 18:00:00,1,Faye,1,11.8,121.6,1004,12,,False
198215,1982-08-22 06:00:00,2,Faye,2,12.5,119.4,990,20,,False
198215,1982-08-22 12:00:00,3,Faye,3,12.8,119.3,983,25,,False
198215,1982-08-23 06:00:00,4,Faye,4,12.8,118.8,965,35,,False
198215,1982-08-24 18:00:00,3,Faye,5,15.9,119.7,970,30,,False
198215,1982-08-25 06:00:00,2,Faye,6,18.3,120.1,985,20,,False
198215,1982-08-26 18:00:00,1,Faye,7,21.5,123.0,998,15,,False
198215,1982-08-28 06:00:00,2,Faye,8,24.2,130.8,995,20,,False
198215,1982-08-28 12:00:00,3,Faye,9,24.2,131.5,985,25,,False
198215,1982-08-30 06:00:00,2,Faye,10,23.3,131.9,995,20,,False
198215,1982-08-31 12:00:00,1,Faye,11,23.0,131.1,998,15,,False
198215,1982-09-03 06:00:00,0,Faye,12,20.8,120.6,1003,10,,False
198216,1982-08-26 18:00:00,1,Gordon,1,14.8,155.2,1004,12,,False
198216,1982-08-27 12:00:00,2,Gordon,2,16.4,151.5,989,20,,False
198216,1982-08-27 18:00:00,3,Gordon,3,16.9,151.0,983,25,,False
198216,1982-08-28 12:00:00,4,Gordon,4,20.0,150.7,964,35,,False
198216,1982-08-29 12:00:00,5,Gordon,5,24.1,149.5,945,45,,False
198216,1982-09-02 00:00:00,4,Gordon,6,27.5,141.6,960,40,,False
198216,1982-09-05 06:00:00,3,Gordon,7,37.0,149.0,970,30,,False
198216,1982-09-06 00:00:00,9,Gordon,8,41.8,152.0,980,30,,False
198217,1982-09-04 00:00:00,1,Hope,1,17.0,118.0,1002,15,,False
198217,1982-09-04 12:00:00,2,Hope,2,17.0,118.0,998,20,,False
198217,1982-09-05 00:00:00,3,Hope,3,16.5,116.0,990,25,,False
198217,1982-09-06 18:00:00,2,Hope,4,15.5,107.5,990,20,,False
198217,1982-09-07 00:00:00,1,Hope,5,15.6,106.2,995,15,,False
198218,1982-09-04 00:00:00,1,Judy,1,12.0,147.0,1002,12,,False
198218,1982-09-05 18:00:00,2,Judy,2,12.7,144.2,998,20,,False
198218,1982-09-06 18:00:00,3,Judy,3,14.1,142.1,988,25,,False
198218,1982-09-08 06:00:00,4,Judy,4,18.2,136.9,970,35,,False
198218,1982-09-09 00:00:00,5,Judy,5,21.6,134.5,956,45,,False
198218,1982-09-09 18:00:00,4,Judy,6,23.9,133.3,964,40,,False
198218,1982-09-12 06:00:00,3,Judy,7,33.6,137.7,971,30,,False
198218,1982-09-12 12:00:00,9,Judy,8,35.5,139.0,978,30,,False
198219,1982-09-05 06:00:00,1,Irving,1,13.3,132.2,1000,15,,False
198219,1982-09-06 06:00:00,2,Irving,2,13.7,128.6,996,20,,False
198219,1982-09-06 18:00:00,3,Irving,3,13.3,127.5,990,25,,False
198219,1982-09-11 18:00:00,4,Irving,4,16.3,114.7,970,35,,False
198219,1982-09-15 18:00:00,3,Irving,5,21.5,107.9,980,30,,False
198219,1982-09-16 00:00:00,1,Irving,6,22.0,107.4,995,15,,False
198220,1982-09-14 06:00:00,1,Ken,1,16.5,139.5,1004,12,,False
198220,1982-09-16 12:00:00,2,Ken,2,17.9,131.8,996,20,,False
198220,1982-09-17 00:00:00,3,Ken,3,18.5,130.2,992,25,,False
198220,1982-09-18 00:00:00,4,Ken,4,19.8,128.4,947,40,,False
198220,1982-09-18 06:00:00,5,Ken,5,20.0,127.5,938,50,,False
198220,1982-09-20 00:00:00,6,Ken,6,20.9,124.3,941,55,,False
198220,1982-09-20 18:00:00,5,Ken,7,21.0,124.4,947,50,,False
198220,1982-09-21 18:00:00,4,Ken,8,21.6,125.0,960,40,,False
198220,1982-09-24 18:00:00,3,Ken,9,33.1,132.6,975,30,,False
198220,1982-09-25 00:00:00,2,Ken,10,35.4,132.4,985,20,,False
198220,1982-09-25 06:00:00,1,Ken,11,36.9,132.7,992,15,,False
198220,1982-09-26 06:00:00,0,Ken,12,40.8,137.8,997,10,,False
198221,1982-09-15 06:00:00,1,Lola,1,23.0,167.5,1002,15,,False
198221,1982-09-17 00:00:00,2,Lola,2,27.5,159.3,996,20,,False
198221,1982-09-19 06:00:00,1,Lola,3,37.1,173.6,992,15,,False
198221,1982-09-19 12:00:00,9,Lola,4,38.4,177.3,992,15,,False
198222,1982-09-17 12:00:00,1,(nameless),1,20.0,150.0,1008,12,,False
198223,1982-10-01 18:00:00,1,Mac,1,11.8,149.2,1002,12,,False
198223,1982-10-02 06:00:00,2,Mac,2,12.4,147.5,993,20,,False
198223,1982-10-02 18:00:00,3,Mac,3,12.6,145.5,982,25,,False
198223,1982-10-03 06:00:00,4,Mac,4,13.3,143.7,961,35,,False
198223,1982-10-04 00:00:00,5,Mac,5,14.5,141.4,940,45,,False
198223,1982-10-04 12:00:00,6,Mac,6,15.5,140.0,908,60,,False
198223,1982-10-07 18:00:00,5,Mac,7,26.1,136.6,929,50,,False
198223,1982-10-08 12:00:00,4,Mac,8,31.7,140.0,952,40,,False
198223,1982-10-09 06:00:00,3,Mac,9,35.0,146.3,970,25,,False
198223,1982-10-09 18:00:00,2,Mac,10,35.2,150.0,980,20,,False
198223,1982-10-10 00:00:00,9,Mac,11,34.8,152.0,996,20,,False
198224,1982-10-10 06:00:00,1,Nancy,1,14.0,146.5,1006,12,,False
198224,1982-10-11 06:00:00,2,Nancy,2,16.2,139.9,998,20,,False
198224,1982-10-12 06:00:00,3,Nancy,3,15.9,134.3,988,25,,False
198224,1982-10-13 06:00:00,4,Nancy,4,16.7,129.5,970,35,,False
198224,1982-10-13 18:00:00,5,Nancy,5,17.6,126.5,953,45,,False
198224,1982-10-14 06:00:00,6,Nancy,6,17.8,123.6,939,55,,False
198224,1982-10-14 18:00:00,5,Nancy,7,17.7,121.0,953,45,,False
198224,1982-10-15 00:00:00,4,Nancy,8,17.6,119.7,967,40,,False
198224,1982-10-16 12:00:00,5,Nancy,9,17.0,112.2,965,45,,False
198224,1982-10-17 12:00:00,4,Nancy,10,18.6,107.8,970,40,,False
