id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
196400,1964-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
196401,1964-05-13 00:00:00,0,Tess,1,11.5,134.2,1006,0,0,False,False
196401,1964-05-13 06:00:00,0,Tess,2,11.7,133.8,1006,0,0,False,False
196401,1964-05-13 12:00:00,0,Tess,3,11.8,133.4,1006,0,0,False,False
196401,1964-05-13 18:00:00,0,Tess,4,12.0,133.0,1006,0,0,False,False
196401,1964-05-14 00:00:00,0,Tess,5,12.1,132.7,1006,0,0,False,False
196401,1964-05-14 06:00:00,1,Tess,6,12.2,132.2,1004,15,0,False,False
196401,1964-05-14 12:00:00,1,Tess,7,12.5,132.0,1002,15,0,False,False
196401,1964-05-14 18:00:00,1,Tess,8,12.7,131.9,1002,15,0,False,False
196401,1964-05-15 00:00:00,2,Tess,9,12.9,131.9,1000,20,0,False,False
196401,1964-05-15 06:00:00,2,Tess,10,13.0,131.6,999,20,0,False,False
196401,1964-05-15 12:00:00,2,Tess,11,12.8,131.3,1000,20,0,False,False
196401,1964-05-15 18:00:00,2,Tess,12,12.4,130.8,1000,20,0,False,False
196401,1964-05-16 00:00:00,2,Tess,13,11.9,130.3,1000,20,0,False,False
196401,1964-05-16 06:00:00,2,Tess,14,11.7,130.1,1000,20,0,False,False
196401,1964-05-16 12:00:00,2,Tess,15,11.4,129.9,1000,20,0,False,False
196401,1964-05-16 18:00:00,2,Tess,16,11.3,129.7,998,20,0,False,False
196401,1964-05-17 00:00:00,1,Tess,17,11.6,129.6,998,15,0,False,False
196401,1964-05-17 06:00:00,1,Tess,18,11.6,129.9,998,15,0,False,False
196401,1964-05-17 12:00:00,1,Tess,19,12.0,130.6,998,15,0,False,False
196401,1964-05-17 18:00:00,1,Tess,20,12.3,131.5,997,15,0,False,False
196401,1964-05-18 00:00:00,2,Tess,21,12.6,132.5,996,20,0,False,False
196401,1964-05-18 06:00:00,2,Tess,22,12.7,132.7,994,20,0,False,False
196401,1964-05-18 12:00:00,2,Tess,23,12.7,133.4,992,20,0,False,False
