id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
198100,1981-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
198101,1981-03-12 00:00:00,1,Freda,1,6.0,168.0,1004,12,0,False,False
198101,1981-03-12 06:00:00,1,Freda,2,6.6,167.4,1004,15,0,False,False
198101,1981-03-12 12:00:00,1,Freda,3,7.0,166.8,1000,15,0,False,False
198101,1981-03-12 18:00:00,2,Freda,4,7.5,166.0,994,20,0,False,False
198101,1981-03-13 00:00:00,2,Freda,5,8.2,165.2,992,20,0,False,False
198101,1981-03-13 06:00:00,2,Freda,6,9.0,164.3,992,20,0,False,False
198101,1981-03-13 12:00:00,2,Freda,7,9.9,163.4,990,20,0,False,False
198101,1981-03-13 18:00:00,3,Freda,8,10.6,162.6,987,25,0,False,False
198101,1981-03-14 00:00:00,3,Freda,9,11.5,162.0,980,30,0,False,False
198101,1981-03-14 06:00:00,3,Freda,10,12.7,161.3,979,30,0,False,False
198101,1981-03-14 12:00:00,3,Freda,11,14.2,161.1,975,30,0,False,False
198101,1981-03-14 18:00:00,4,Freda,12,14.6,161.6,970,35,0,False,False
198101,1981-03-15 00:00:00,4,Freda,13,15.5,161.9,960,40,0,False,False
198101,1981-03-15 06:00:00,5,Freda,14,16.9,162.9,947,50,0,False,False
198101,1981-03-15 12:00:00,5,Freda,15,18.1,163.9,945,50,0,False,False
198101,1981-03-15 18:00:00,5,Freda,16,19.1,165.0,944,50,0,False,False
198101,1981-03-16 00:00:00,5,Freda,17,20.0,166.0,945,50,0,False,False
198101,1981-03-16 06:00:00,5,Freda,18,21.0,167.2,950,45,0,False,False
198101,1981-03-16 12:00:00,5,Freda,19,21.9,168.3,955,45,0,False,False
198101,1981-03-16 18:00:00,4,Freda,20,23.0,169.4,960,40,0,False,False
198101,1981-03-17 00:00:00,4,Freda,21,24.0,170.5,966,35,0,False,False
198101,1981-03-17 06:00:00,3,Freda,22,25.2,171.7,975,30,0,False,False
198101,1981-03-17 12:00:00,3,Freda,23,27.1,173.3,982,25,0,False,False
198101,1981-03-17 18:00:00,3,Freda,24,28.0,174.6,980,25,0,False,False
198101,1981-03-18 00:00:00,3,Freda,25,29.0,176.0,985,25,0,False,False
198101,1981-03-18 06:00:00,0,Freda,26,31.6,181.0,990,20,0,False,False
198102,1981-04-14 06:00:00,0,Gerald,1,4.3,157.5,1005,10,0,False,False
198102,1981-04-14 12:00:00,0,Gerald,2,4.7,156.7,1005,10,0,False,False
198102,1981-04-14 18:00:00,0,Gerald,3,5.1,155.8,1005,10,0,False,False
198102,1981-04-15 00:00:00,0,Gerald,4,5.3,155.0,1005,10,0,False,False
198102,1981-04-15 06:00:00,0,Gerald,5,5.5,154.1,1003,10,0,False,False
198102,1981-04-15 12:00:00,1,Gerald,6,5.7,153.0,1000,12,0,False,False
198102,1981-04-15 18:00:00,1,Gerald,7,6.0,152.0,998,15,0,False,False
198102,1981-04-16 00:00:00,2,Gerald,8,6.3,151.3,996,20,0,False,False
198102,1981-04-16 06:00:00,3,Gerald,9,7.0,149.7,990,25,0,False,False
198102,1981-04-16 12:00:00,3,Gerald,10,7.8,148.0,988,25,0,False,False
198102,1981-04-16 18:00:00,3,Gerald,11,8.3,146.6,982,30,0,False,False
198102,1981-04-17 00:00:00,3,Gerald,12,9.0,146.0,985,30,0,False,False
198102,1981-04-17 06:00:00,3,Gerald,13,10.1,145.9,989,25,0,False,False
198102,1981-04-17 12:00:00,3,Gerald,14,11.1,145.9,990,25,0,False,False
198102,1981-04-17 18:00:00,3,Gerald,15,11.6,145.6,990,25,0,False,False
198102,1981-04-18 00:00:00,2,Gerald,16,12.2,145.7,990,20,0,False,False
198102,1981-04-18 06:00:00,2,Gerald,17,12.8,146.0,991,20,0,False,False
198102,1981-04-18 12:00:00,2,Gerald,18,13.2,146.2,991,20,0,False,False
198102,1981-04-18 18:00:00,2,Gerald,19,14.0,146.8,992,20,0,False,False
198102,1981-04-19 00:00:00,2,Gerald,20,14.7,147.0,992,20,0,False,False
198102,1981-04-19 06:00:00,2,Gerald,21,15.3,147.3,993,20,0,False,False
198102,1981-04-19 12:00:00,1,Gerald,22,16.2,148.1,995,15,0,False,False
198102,1981-04-19 18:00:00,1,Gerald,23,17.7,150.5,995,15,0,False,False
198102,1981-04-20 00:00:00,1,Gerald,24,17.8,151.5,1000,12,0,False,False
198102,1981-04-20 06:00:00,0,Gerald,25,17.9,152.1,1002,12,0,False,False
198102,1981-04-20 00:00:00,2,Gerald(-)1,1,15.4,145.9,992,20,0,False,False
198102,1981-04-20 06:00:00,2,Gerald(-)1,2,15.7,145.5,994,20,0,False,False
198102,1981-04-20 12:00:00,1,Gerald(-)1,3,16.2,145.2,998,15,0,False,False
198102,1981-04-20 18:00:00,1,Gerald(-)1,4,17.0,145.0,1000,12,0,False,False
198102,1981-04-21 00:00:00,1,Gerald(-)1,5,17.6,145.1,1004,12,0,False,False
198102,1981-04-21 06:00:00,1,Gerald(-)1,6,18.2,145.2,1004,12,0,False,False
198102,1981-04-21 12:00:00,1,Gerald(-)1,7,18.9,145.4,1004,12,0,False,False
198102,1981-04-21 18:00:00,0,Gerald(-)1,8,19.6,145.7,1006,10,0,False,False
198102,1981-04-22 00:00:00,0,Gerald(-)1,9,20.2,146.0,1008,9,0,False,False
198102,1981-04-22 06:00:00,0,Gerald(-)1,10,21.0,146.5,1008,9,0,False,False
198103,1981-04-29 00:00:00,0,Holly,1,5.5,162.8,1003,10,0,False,False
198103,1981-04-29 06:00:00,1,Holly,2,5.8,162.5,1003,12,0,False,False
198103,1981-04-29 12:00:00,1,Holly,3,6.1,162.3,1003,12,0,False,False
198103,1981-04-29 18:00:00,1,Holly,4,6.6,162.0,1003,15,0,False,False
198103,1981-04-30 00:00:00,1,Holly,5,7.1,161.5,1002,15,0,False,False
198103,1981-04-30 06:00:00,1,Holly,6,7.6,160.7,1002,15,0,False,False
198103,1981-04-30 12:00:00,1,Holly,7,8.1,159.6,1002,15,0,False,False
198103,1981-04-30 18:00:00,1,Holly,8,8.6,158.6,1002,15,0,False,False
198103,1981-05-01 00:00:00,2,Holly,9,9.1,157.4,1001,20,0,False,False
198103,1981-05-01 06:00:00,2,Holly,10,9.3,156.2,1001,20,0,False,False
198103,1981-05-01 12:00:00,2,Holly,11,9.3,155.2,1001,20,0,False,False
198103,1981-05-01 18:00:00,2,Holly,12,9.2,154.0,1001,20,0,False,False
198103,1981-05-02 00:00:00,2,Holly,13,9.6,153.3,1000,20,0,False,False
198103,1981-05-02 06:00:00,2,Holly,14,9.8,152.7,997,20,0,False,False
198103,1981-05-02 12:00:00,2,Holly,15,10.0,152.0,997,20,0,False,False
198103,1981-05-02 18:00:00,2,Holly,16,10.0,151.3,997,20,0,False,False
198103,1981-05-03 00:00:00,2,Holly,17,10.1,151.0,997,20,0,False,False
198103,1981-05-03 06:00:00,2,Holly,18,10.3,150.7,997,20,0,False,False
198103,1981-05-03 12:00:00,2,Holly,19,11.1,150.5,997,20,0,False,False
