id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
199900,1999-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
199901,1999-02-16 06:00:00,1,Iris,1,11.5,132.9,1002,15,0,False,False
199901,1999-02-16 12:00:00,1,Iris,2,11.5,132.2,1002,15,0,False,False
199901,1999-02-16 18:00:00,1,Iris,3,11.5,132.0,1002,15,0,False,False
199901,1999-02-17 00:00:00,1,Iris,4,11.6,131.8,1002,15,0,False,False
199901,1999-02-17 06:00:00,1,Iris,5,11.8,131.5,1002,15,0,False,False
199901,1999-02-17 12:00:00,1,Iris,6,12.2,131.0,1002,15,0,False,False
199901,1999-02-17 18:00:00,1,Iris,7,12.6,130.1,1002,15,0,False,False
199901,1999-02-18 00:00:00,1,Iris,8,13.0,129.6,1002,15,0,False,False
199901,1999-02-18 06:00:00,1,Iris,9,13.2,129.0,1004,12,0,False,False
199901,1999-02-18 12:00:00,0,Iris,10,13.5,128.5,1004,12,0,False,False
199902,1999-04-21 18:00:00,0,Kate,1,9.0,126.0,1004,10,0,False,False
199902,1999-04-22 00:00:00,0,Kate,2,10.0,126.0,1004,10,0,False,False
199902,1999-04-22 06:00:00,1,Kate,3,11.5,125.5,1002,12,0,False,False
199902,1999-04-22 12:00:00,1,Kate,4,12.5,125.4,1002,12,0,False,False
199902,1999-04-22 18:00:00,1,Kate,5,13.6,125.8,1002,12,0,False,False
199902,1999-04-23 00:00:00,1,Kate,6,13.9,126.6,1000,12,0,False,False
199902,1999-04-23 06:00:00,1,Kate,7,14.1,126.8,1000,12,0,False,False
199902,1999-04-23 12:00:00,1,Kate,8,14.2,127.2,998,15,0,False,False
199902,1999-04-23 18:00:00,2,Kate,9,14.3,127.8,998,18,0,False,False
199902,1999-04-24 00:00:00,2,Kate,10,14.7,128.7,995,20,0,False,False
199902,1999-04-24 06:00:00,2,Kate,11,15.0,129.2,992,23,0,False,False
199902,1999-04-24 12:00:00,2,Kate,12,15.4,130.0,990,23,0,False,False
199902,1999-04-24 18:00:00,2,Kate,13,16.0,130.5,990,23,0,False,False
