id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
195600,1956-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
195601,1956-01-18 00:00:00,1,(Nameless),1,12.5,115.4,1004,12,0,False,False
195601,1956-01-18 06:00:00,1,(Nameless),2,13.5,116.0,1004,12,0,False,False
195601,1956-01-18 12:00:00,1,(Nameless),3,14.4,116.6,1002,12,0,False,False
195601,1956-01-18 18:00:00,1,(Nameless),4,15.2,116.9,1002,15,0,False,False
195601,1956-01-19 00:00:00,1,(Nameless),5,16.2,116.9,1002,15,0,False,False
195601,1956-01-19 06:00:00,1,(Nameless),6,17.3,117.3,1002,15,0,False,False
195601,1956-01-19 12:00:00,1,(Nameless),7,17.7,117.8,1004,12,0,False,False
195601,1956-01-19 18:00:00,1,(Nameless),8,18.0,118.6,1006,12,0,False,False
195601,1956-01-20 00:00:00,1,(Nameless),9,18.3,119.5,1006,12,0,False,False
195601,1956-01-20 06:00:00,0,(Nameless),10,18.5,120.5,1008,10,0,False,False
195602,1956-03-23 06:00:00,3,Sarah,1,2.4,150.3,998,25,0,False,False
195602,1956-03-23 12:00:00,3,Sarah,2,2.9,149.5,995,25,0,False,False
195602,1956-03-23 18:00:00,3,Sarah,3,3.3,148.8,992,30,0,False,False
195602,1956-03-24 00:00:00,4,Sarah,4,3.7,147.8,988,35,0,False,False
195602,1956-03-24 06:00:00,4,Sarah,5,4.2,146.7,986,35,0,False,False
195602,1956-03-24 12:00:00,4,Sarah,6,4.4,145.7,985,35,0,False,False
195602,1956-03-24 18:00:00,4,Sarah,7,4.7,144.8,984,40,0,False,False
195602,1956-03-25 00:00:00,4,Sarah,8,4.8,144.1,984,40,0,False,False
195602,1956-03-25 06:00:00,5,Sarah,9,4.9,143.8,983,45,0,False,False
195602,1956-03-25 12:00:00,4,Sarah,10,5.1,143.3,987,40,0,False,False
195602,1956-03-25 18:00:00,4,Sarah,11,5.5,142.5,991,40,0,False,False
195602,1956-03-26 00:00:00,4,Sarah,12,5.8,141.9,995,35,0,False,False
195602,1956-03-26 06:00:00,4,Sarah,13,6.2,141.3,995,35,0,False,False
195602,1956-03-26 12:00:00,4,Sarah,14,6.8,140.9,996,35,0,False,False
195602,1956-03-26 18:00:00,4,Sarah,15,7.5,140.6,998,35,0,False,False
195602,1956-03-27 00:00:00,4,Sarah,16,7.9,140.2,996,35,0,False,False
195602,1956-03-27 06:00:00,4,Sarah,17,8.8,139.5,987,40,0,False,False
195602,1956-03-27 12:00:00,4,Sarah,18,9.7,138.2,987,40,0,False,False
195602,1956-03-27 18:00:00,5,Sarah,19,10.1,137.6,987,45,0,False,False
195602,1956-03-28 00:00:00,5,Sarah,20,10.5,137.1,987,45,0,False,False
195602,1956-03-28 06:00:00,5,Sarah,21,10.9,136.1,985,45,0,False,False
195602,1956-03-28 12:00:00,5,Sarah,22,11.3,135.1,982,45,0,False,False
195602,1956-03-28 18:00:00,5,Sarah,23,11.7,134.2,978,50,0,False,False
195602,1956-03-29 00:00:00,5,Sarah,24,11.9,133.4,975,50,0,False,False
195602,1956-03-29 06:00:00,6,Sarah,25,12.1,132.5,974,55,0,False,False
195602,1956-03-29 12:00:00,6,Sarah,26,12.5,131.3,973,60,0,False,False
195602,1956-03-29 18:00:00,6,Sarah,27,13.0,130.0,971,60,0,False,False
195602,1956-03-30 00:00:00,6,Sarah,28,13.6,128.6,970,60,0,False,False
195602,1956-03-30 06:00:00,6,Sarah,29,14.0,127.3,979,55,0,False,False
195602,1956-03-30 12:00:00,5,Sarah,30,14.4,126.3,983,50,0,False,False
195602,1956-03-30 18:00:00,5,Sarah,31,14.8,125.4,986,45,0,False,False
195602,1956-03-31 00:00:00,5,Sarah,32,15.1,124.9,987,45,0,False,False
195602,1956-03-31 06:00:00,4,Sarah,33,15.3,124.9,988,40,0,False,False
195602,1956-03-31 12:00:00,4,Sarah,34,15.7,124.9,993,40,0,False,False
195602,1956-03-31 18:00:00,4,Sarah,35,15.7,124.9,995,35,0,False,False
