94	1949-08-07 00:00:00.000000	0	194912	1949080700	0
95	1949-08-09 00:00:00.000000	1	194912	1949080900	0
96	1949-08-10 00:00:00.000000	2	194912	1949081000	0
97	1949-08-11 00:00:00.000000	3	194912	1949081100	0
98	1949-08-12 00:00:00.000000	4	194912	1949081200	0
99	1949-08-14 00:00:00.000000	5	194912	1949081400	0
100	1949-08-15 18:00:00.000000	4	194912	1949081518	0
101	1949-08-16 00:00:00.000000	3	194912	1949081600	0
102	1949-08-18 00:00:00.000000	2	194912	1949081800	0
103	1949-08-18 12:00:00.000000	1	194912	1949081812	0
104	1949-08-19 06:00:00.000000	0	194912	1949081906	0
105	1949-08-19 00:00:00.000000	1	194912	1949081900	0
106	1949-08-23 06:00:00.000000	0	194912	1949082306	0
107	1949-08-25 06:00:00.000000	0	194912	1949082506	0
108	1949-08-07 06:00:00.000000	0	194913	1949080706	0
109	1949-08-08 06:00:00.000000	1	194913	1949080806	0
110	1949-08-09 06:00:00.000000	0	194913	1949080906	0
111	1949-08-09 18:00:00.000000	0	194913	1949080918	0
112	1949-08-09 18:00:00.000000	0	194914	1949080918	0
113	1949-08-10 06:00:00.000000	1	194914	1949081006	0
114	1949-08-11 12:00:00.000000	0	194914	1949081112	0
115	1949-08-12 06:00:00.000000	0	194914	1949081206	0
116	1949-08-20 00:00:00.000000	0	194915	1949082000	0
117	1949-08-21 18:00:00.000000	1	194915	1949082118	0
118	1949-08-23 12:00:00.000000	0	194915	1949082312	0
119	1949-08-24 00:00:00.000000	0	194915	1949082400	0
120	1949-08-27 00:00:00.000000	1	194916	1949082700	0
121	1949-08-27 18:00:00.000000	2	194916	1949082718	0
122	1949-08-28 00:00:00.000000	3	194916	1949082800	0
123	1949-08-30 00:00:00.000000	4	194916	1949083000	0
124	1949-08-30 18:00:00.000000	5	194916	1949083018	0
125	1949-08-31 06:00:00.000000	4	194916	1949083106	0
126	1949-08-31 12:00:00.000000	3	194916	1949083112	0
127	1949-09-01 06:00:00.000000	2	194916	1949090106	0
128	1949-09-01 12:00:00.000000	2	194916	1949090112	1
129	1949-09-02 18:00:00.000000	0	194916	1949090218	0
130	1949-08-31 00:00:00.000000	0	194917	1949083100	0
131	1949-08-31 18:00:00.000000	1	194917	1949083118	0
132	1949-09-01 12:00:00.000000	2	194917	1949090112	0
133	1949-09-02 00:00:00.000000	3	194917	1949090200	0
134	1949-09-03 00:00:00.000000	4	194917	1949090300	0
135	1949-09-06 12:00:00.000000	5	194917	1949090612	0
136	1949-09-08 00:00:00.000000	4	194917	1949090800	0
137	1949-09-08 06:00:00.000000	3	194917	1949090806	0
138	1949-09-08 12:00:00.000000	3	194917	1949090812	1
139	1949-09-09 12:00:00.000000	0	194917	1949090912	0
140	1949-09-02 00:00:00.000000	1	194918	1949090200	0
141	1949-09-02 06:00:00.000000	2	194918	1949090206	0
142	1949-09-02 12:00:00.000000	3	194918	1949090212	0
143	1949-09-07 00:00:00.000000	4	194918	1949090700	0
144	1949-09-07 12:00:00.000000	0	194918	1949090712	0
145	1949-09-02 00:00:00.000000	0	194919	1949090200	0
146	1949-09-06 06:00:00.000000	1	194919	1949090606	0
147	1949-09-07 06:00:00.000000	2	194919	1949090706	0
148	1949-09-07 12:00:00.000000	3	194919	1949090712	0
149	1949-09-08 12:00:00.000000	1	194919	1949090812	0
150	1949-09-08 18:00:00.000000	0	194919	1949090818	0
151	1949-09-09 00:00:00.000000	0	194919	1949090900	0
152	1949-09-08 12:00:00.000000	0	194920	1949090812	0
153	1949-09-09 12:00:00.000000	1	194920	1949090912	0
154	1949-09-10 06:00:00.000000	2	194920	1949091006	0
155	1949-09-10 18:00:00.000000	3	194920	1949091018	0
156	1949-09-12 12:00:00.000000	4	194920	1949091212	0
157	1949-09-14 12:00:00.000000	3	194920	1949091412	0
158	1949-09-14 18:00:00.000000	2	194920	1949091418	0
159	1949-09-15 00:00:00.000000	1	194920	1949091500	0
160	1949-09-15 06:00:00.000000	0	194920	1949091506	0
161	1949-09-15 12:00:00.000000	0	194920	1949091512	0
162	1949-09-15 18:00:00.000000	0	194921	1949091518	0
163	1949-09-21 06:00:00.000000	1	194921	1949092106	0
164	1949-09-21 18:00:00.000000	2	194921	1949092118	0
165	1949-09-22 18:00:00.000000	3	194921	1949092218	0
166	1949-09-23 12:00:00.000000	2	194921	1949092312	0
167	1949-09-23 18:00:00.000000	1	194921	1949092318	0
168	1949-09-24 06:00:00.000000	0	194921	1949092406	0
169	1949-09-25 00:00:00.000000	0	194921	1949092500	0
170	1949-09-22 12:00:00.000000	1	194921	1949092212	0
171	1949-09-23 06:00:00.000000	2	194921	1949092306	0
172	1949-09-24 00:00:00.000000	1	194921	1949092400	0
173	1949-09-24 06:00:00.000000	0	194921	1949092406	0
