year,name,id,seq,YYYYMMDDHH,I,LAT,LON,Pressure,WND,OWD,replaceName
1983,Sarah,198301,1,1983062300,0,14.0,117.0,1004,10,,False
1983,Sarah,198301,2,1983062306,0,13.0,117.0,1004,10,,False
1983,Sarah,198301,3,1983062312,1,11.5,116.5,1004,12,,False
1983,Sarah,198301,4,1983062318,1,11.5,115.0,1003,12,,False
1983,Sarah,198301,5,1983062400,1,12.5,114.0,1003,12,,False
1983,Sarah,198301,6,1983062406,1,13.0,113.0,1000,15,,False
1983,Sarah,198301,7,1983062412,1,13.5,112.0,1000,15,,False
1983,Sarah,198301,8,1983062418,1,14.2,111.3,1000,15,,False
1983,Sarah,198301,9,1983062500,1,15.1,110.5,998,15,,False
1983,Sarah,198301,10,1983062506,2,15.7,109.8,998,20,,False
1983,Sarah,198301,11,1983062512,2,16.2,108.9,998,20,,False
1983,Sarah,198301,12,1983062518,2,17.7,107.3,998,20,,False
1983,Sarah,198301,13,1983062600,1,18.0,106.3,1000,15,,False
1983,Sarah,198301,14,1983062606,1,18.5,105.0,1000,12,,False
1983,Tip,198302,1,1983070900,1,12.0,127.5,1005,12,,False
1983,Tip,198302,2,1983070906,1,12.5,126.5,1005,12,,False
1983,Tip,198302,3,1983070912,1,12.8,125.8,1005,12,,False
1983,Tip,198302,4,1983070918,1,13.0,125.0,1002,12,,False
1983,Tip,198302,5,1983071000,1,13.1,124.0,1002,12,,False
1983,Tip,198302,6,1983071006,1,13.4,123.0,1002,15,,False
1983,Tip,198302,7,1983071012,1,13.5,121.5,1000,15,,False
1983,Tip,198302,8,1983071018,2,13.9,118.9,998,20,,False
1983,Tip,198302,9,1983071100,2,14.4,117.5,990,20,,False
1983,Tip,198302,10,1983071106,3,15.2,116.5,984,25,,False
1983,Tip,198302,11,1983071112,3,15.7,116.0,980,25,,False
1983,Tip,198302,12,1983071118,3,16.2,115.5,980,25,,False
1983,Tip,198302,13,1983071200,3,17.0,113.9,980,30,,False
1983,Tip,198302,14,1983071206,3,17.5,112.6,983,30,,False
1983,Tip,198302,15,1983071212,3,18.0,112.1,985,25,,False
1983,Tip,198302,16,1983071218,2,18.7,111.7,990,20,,False
1983,Tip,198302,17,1983071300,1,19.5,111.3,992,15,,False
1983,Tip,198302,18,1983071306,1,19.9,110.9,994,15,,False
1983,Tip,198302,19,1983071312,1,20.3,110.4,998,15,,False
1983,Tip,198302,20,1983071318,1,20.7,109.8,1000,12,,False
1983,Tip,198302,21,1983071400,0,21.0,109.0,1002,10,,False
1983,Vera,198303,1,1983071000,1,8.8,143.5,1008,12,,False
1983,Vera,198303,2,1983071006,1,9.0,142.0,1005,12,,False
1983,Vera,198303,3,1983071012,1,9.1,140.0,1005,12,,False
1983,Vera,198303,4,1983071018,1,9.3,138.5,1004,15,,False
1983,Vera,198303,5,1983071100,1,9.5,136.6,1004,15,,False
1983,Vera,198303,6,1983071106,1,9.8,135.4,1004,15,,False
1983,Vera,198303,7,1983071112,1,10.0,134.4,1004,15,,False
1983,Vera,198303,8,1983071118,1,10.3,133.4,1004,15,,False
1983,Vera,198303,9,1983071200,1,10.6,132.2,1004,15,,False
1983,Vera,198303,10,1983071206,1,10.9,130.8,1002,15,,False
1983,Vera,198303,11,1983071212,1,11.0,129.9,1000,15,,False
1983,Vera,198303,12,1983071218,2,11.1,129.1,995,20,,False
1983,Vera,198303,13,1983071300,2,11.2,128.4,993,20,,False
1983,Vera,198303,14,1983071306,3,11.4,127.7,988,25,,False
1983,Vera,198303,15,1983071312,3,11.7,127.1,984,30,,False
1983,Vera,198303,16,1983071318,3,12.1,126.2,980,30,,False
1983,Vera,198303,17,1983071400,4,12.6,125.4,975,35,,False
1983,Vera,198303,18,1983071406,4,13.0,124.5,975,35,,False
1983,Vera,198303,19,1983071412,3,13.5,123.4,980,30,,False
1983,Vera,198303,20,1983071418,3,13.9,122.3,980,30,,False
1983,Vera,198303,21,1983071500,3,14.2,121.2,980,30,,False
1983,Vera,198303,22,1983071506,3,14.5,120.5,982,30,,False
1983,Vera,198303,23,1983071512,3,15.4,119.4,986,30,,False
1983,Vera,198303,24,1983071518,3,16.1,117.9,984,30,,False
1983,Vera,198303,25,1983071600,4,16.7,116.8,980,35,,False
1983,Vera,198303,26,1983071606,4,17.3,115.6,975,35,,False
1983,Vera,198303,27,1983071612,4,17.7,114.6,975,35,,False
1983,Vera,198303,28,1983071618,4,18.4,113.3,970,35,,False
1983,Vera,198303,29,1983071700,4,19.0,112.2,970,35,,False
1983,Vera,198303,30,1983071706,4,19.4,111.0,967,35,,False
1983,Vera,198303,31,1983071712,3,19.7,109.8,970,30,,False
1983,Vera,198303,32,1983071718,3,20.1,108.6,975,30,,False
1983,Vera,198303,33,1983071800,3,20.9,107.3,975,30,,False
1983,Vera,198303,34,1983071806,3,21.3,105.3,985,25,,False
1983,Vera,198303,35,1983071812,1,21.4,103.0,990,15,,False
1983,Vera,198303,36,1983071818,1,21.5,100.2,995,15,,False
1983,Wayne,198304,1,1983072000,0,8.0,144.0,1005,10,,False
1983,Wayne,198304,2,1983072006,0,8.8,142.8,1005,10,,False
1983,Wayne,198304,3,1983072012,0,9.2,141.5,1005,10,,False
1983,Wayne,198304,4,1983072018,0,9.7,140.0,1005,10,,False
1983,Wayne,198304,5,1983072100,1,10.5,139.0,1004,12,,False
1983,Wayne,198304,6,1983072106,1,11.5,137.9,1004,12,,False
1983,Wayne,198304,7,1983072112,1,12.2,136.9,1004,12,,False
1983,Wayne,198304,8,1983072118,1,13.0,136.2,1004,12,,False
1983,Wayne,198304,9,1983072200,1,13.6,135.4,1002,15,,False
1983,Wayne,198304,10,1983072206,1,14.6,134.1,1000,15,,False
1983,Wayne,198304,11,1983072212,2,15.3,132.9,995,20,,False
1983,Wayne,198304,12,1983072218,3,16.2,131.8,990,25,,False
1983,Wayne,198304,13,1983072300,3,17.0,130.0,988,25,,False
1983,Wayne,198304,14,1983072306,4,17.5,128.8,980,35,,False
1983,Wayne,198304,15,1983072312,6,18.1,127.6,912,65,,False
1983,Wayne,198304,16,1983072318,6,18.7,126.2,918,65,,False
1983,Wayne,198304,17,1983072400,6,19.2,124.7,920,65,,False
1983,Wayne,198304,18,1983072406,6,19.9,123.0,920,65,,False
1983,Wayne,198304,19,1983072412,6,20.4,121.6,925,60,,False
1983,Wayne,198304,20,1983072418,6,21.2,120.4,935,55,,False
1983,Wayne,198304,21,1983072500,5,22.3,119.4,945,50,,False
