year,name,id,seq,YYYYMMDDHH,I,LAT,LON,Pressure,WND,OWD,replaceName
1999,IRIS,199901,1,1999021606,1,11.5,132.9,1002,15,,False
1999,IRIS,199901,2,1999021612,1,11.5,132.2,1002,15,,False
1999,IRIS,199901,3,1999021618,1,11.5,132.0,1002,15,,False
1999,IRIS,199901,4,1999021700,1,11.6,131.8,1002,15,,False
1999,IRIS,199901,5,1999021706,1,11.8,131.5,1002,15,,False
1999,IRIS,199901,6,1999021712,1,12.2,131.0,1002,15,,False
1999,IRIS,199901,7,1999021718,1,12.6,130.1,1002,15,,False
1999,IRIS,199901,8,1999021800,1,13.0,129.6,1002,15,,False
1999,IRIS,199901,9,1999021806,1,13.2,129.0,1004,12,,False
1999,IRIS,199901,10,1999021812,1,13.5,128.5,1004,12,,False
1999,KATE,199902,1,1999042118,0,9.0,126.0,1004,10,,False
1999,KATE,199902,2,1999042200,0,10.0,126.0,1004,10,,False
1999,KATE,199902,3,1999042206,1,11.5,125.5,1002,12,,False
1999,KATE,199902,4,1999042212,1,12.5,125.4,1002,12,,False
1999,KATE,199902,5,1999042218,1,13.6,125.8,1002,12,,False
1999,KATE,199902,6,1999042300,1,13.9,126.6,1000,12,,False
1999,KATE,199902,7,1999042306,1,14.1,126.8,1000,12,,False
1999,KATE,199902,8,1999042312,1,14.2,127.2,998,15,,False
1999,KATE,199902,9,1999042318,2,14.3,127.8,998,18,,False
1999,KATE,199902,10,1999042400,2,14.7,128.7,995,20,,False
1999,KATE,199902,11,1999042406,2,15.0,129.2,992,23,,False
1999,KATE,199902,12,1999042412,2,15.4,130.0,990,23,,False
1999,KATE,199902,13,1999042418,2,16.0,130.5,990,23,,False
1999,KATE,199902,14,1999042500,2,16.5,130.8,990,23,,False
1999,KATE,199902,15,1999042506,3,17.4,131.3,985,25,,False
1999,KATE,199902,16,1999042512,3,18.5,132.0,985,25,,False
1999,KATE,199902,17,1999042518,3,19.2,132.3,985,28,,False
1999,KATE,199902,18,1999042600,3,19.9,133.0,980,30,,False
1999,KATE,199902,19,1999042606,3,20.6,133.9,980,30,,False
1999,KATE,199902,20,1999042612,3,21.1,134.8,980,30,,False
1999,KATE,199902,21,1999042618,3,22.1,136.3,985,25,,False
1999,KATE,199902,22,1999042700,3,23.2,138.2,985,25,,False
1999,KATE,199902,23,1999042706,3,24.0,140.1,985,25,,False
1999,KATE,199902,24,1999042712,3,25.1,141.7,985,25,,False
1999,KATE,199902,25,1999042718,3,26.2,143.3,985,25,,False
1999,KATE,199902,26,1999042800,3,27.1,144.9,985,25,,False
1999,KATE,199902,27,1999042806,2,28.2,147.1,990,20,,False
1999,KATE,199902,28,1999042812,2,29.1,149.2,995,18,,False
1999,KATE,199902,29,1999042818,2,30.1,151.8,995,18,,False
1999,KATE,199902,30,1999042900,1,31.1,154.2,998,15,,False
1999,KATE,199902,31,1999042906,1,31.5,156.7,998,15,,False
1999,KATE,199902,32,1999042912,1,32.7,159.4,1000,15,,False
1999,KATE,199902,33,1999042918,1,33.2,161.2,1004,12,,False
