year,name,id,seq,YYYYMMDDHH,I,LAT,LON,Pressure,WND,OWD,replaceName
1997,HANNAH,199701,1,1997012012,1,8.5,136.5,1004,15,,False
1997,HANNAH,199701,2,1997012018,1,8.5,135.5,1004,15,,False
1997,HANNAH,199701,3,1997012100,1,8.8,133.0,1004,15,,False
1997,HANNAH,199701,4,1997012106,1,9.2,132.6,1004,15,,False
1997,HANNAH,199701,5,1997012112,1,9.8,132.4,1000,15,,False
1997,HANNAH,199701,6,1997012118,1,10.5,132.2,1000,15,,False
1997,HANNAH,199701,7,1997012200,1,11.3,132.3,1000,15,,False
1997,HANNAH,199701,8,1997012206,1,11.3,133.0,1002,15,,False
1997,HANNAH,199701,9,1997012212,1,11.2,133.2,1002,15,,False
1997,ISA,199702,1,1997041200,0,7.5,158.5,1002,10,,False
1997,ISA,199702,2,1997041206,1,7.4,158.1,1002,12,,False
1997,ISA,199702,3,1997041212,1,7.4,157.7,1000,15,,False
1997,ISA,199702,4,1997041218,1,7.6,157.3,1000,15,,False
1997,ISA,199702,5,1997041300,1,8.0,157.0,1000,15,,False
1997,ISA,199702,6,1997041306,2,8.5,157.0,995,18,,False
1997,ISA,199702,7,1997041312,2,8.9,156.9,995,18,,False
1997,ISA,199702,8,1997041318,2,9.3,156.5,995,18,,False
1997,ISA,199702,9,1997041400,2,9.8,155.4,995,20,,False
1997,ISA,199702,10,1997041406,2,10.2,154.3,992,20,,False
1997,ISA,199702,11,1997041412,2,10.2,153.2,990,23,,False
1997,ISA,199702,12,1997041418,2,10.1,152.1,990,23,,False
1997,ISA,199702,13,1997041500,3,10.1,150.6,990,25,,False
1997,ISA,199702,14,1997041506,3,10.1,149.2,985,25,,False
1997,ISA,199702,15,1997041512,3,10.2,148.2,985,25,,False
1997,ISA,199702,16,1997041518,3,10.2,147.3,980,30,,False
1997,ISA,199702,17,1997041600,4,10.3,146.7,975,33,,False
1997,ISA,199702,18,1997041606,4,10.6,145.9,975,33,,False
1997,ISA,199702,19,1997041612,4,10.8,145.1,975,33,,False
1997,ISA,199702,20,1997041618,4,11.2,144.3,975,33,,False
