year,name,id,seq,YYYYMMDDHH,I,LAT,LON,Pressure,WND,OWD,replaceName
2009,Kujira,200901,1,2009050112,1,12.8,124.0,1006,13,,False
2009,Kujira,200901,2,2009050118,1,12.9,124.2,1004,13,,False
2009,Kujira,200901,3,2009050200,1,13.0,124.3,1004,13,,False
2009,Kujira,200901,4,2009050206,1,13.2,124.4,1002,15,,False
2009,Kujira,200901,5,2009050212,1,13.4,124.5,1002,15,,False
2009,Kujira,200901,6,2009050218,2,13.6,124.5,1000,18,,False
2009,Kujira,200901,7,2009050300,2,13.9,124.6,996,20,,False
2009,Kujira,200901,8,2009050306,2,14.1,125.0,990,23,,False
2009,Kujira,200901,9,2009050312,3,14.5,125.7,990,25,,False
2009,Kujira,200901,10,2009050318,3,15.0,126.5,985,28,,False
2009,Kujira,200901,11,2009050400,3,15.7,127.4,980,30,,False
2009,Kujira,200901,12,2009050406,4,16.4,128.4,975,33,,False
2009,Kujira,200901,13,2009050412,4,16.8,129.6,960,40,,False
2009,Kujira,200901,14,2009050418,5,17.1,131.1,950,45,,False
2009,Kujira,200901,15,2009050500,4,17.6,132.7,960,40,,False
2009,Kujira,200901,16,2009050506,4,18.3,134.0,960,40,,False
2009,Kujira,200901,17,2009050512,4,18.8,135.4,960,40,,False
2009,Kujira,200901,18,2009050518,4,19.5,136.9,960,40,,False
2009,Kujira,200901,19,2009050600,4,20.4,138.2,960,40,,False
2009,Kujira,200901,20,2009050606,4,21.6,139.9,960,40,,False
2009,Kujira,200901,21,2009050612,4,22.7,141.3,965,38,,False
2009,Kujira,200901,22,2009050618,4,24.2,142.9,975,33,,False
2009,Kujira,200901,23,2009050700,3,26.0,143.8,985,28,,False
2009,Kujira,200901,24,2009050706,2,28.2,145.1,990,23,,False
2009,Kujira,200901,25,2009050712,9,30.2,147.3,995,18,,False
2009,Kujira,200901,26,2009050718,9,32.3,149.3,998,18,,False
2009,Kujira,200901,27,2009050800,9,34.4,150.9,1000,18,,False
2009,Chan-hom,200902,1,2009050218,0,9.6,111.0,1006,10,,False
2009,Chan-hom,200902,2,2009050300,1,9.7,111.3,1004,13,,False
2009,Chan-hom,200902,3,2009050306,1,9.7,111.5,1002,15,,False
