year,name,id,seq,YYYYMMDDHH,I,LAT,LON,Pressure,WND,OWD,replaceName
1990,Koryn,199001,1,1990011206,1,7.0,152.5,1000,15,,False
1990,Koryn,199001,2,1990011212,1,8.0,151.5,1000,15,,False
1990,Koryn,199001,3,1990011218,1,8.5,150.5,998,15,,False
1990,Koryn,199001,4,1990011300,1,9.0,149.5,998,15,,False
1990,Koryn,199001,5,1990011306,2,9.7,148.2,995,20,,False
1990,Koryn,199001,6,1990011312,2,11.2,146.6,995,20,,False
1990,Koryn,199001,7,1990011318,2,12.7,145.5,995,20,,False
1990,Koryn,199001,8,1990011400,3,13.3,145.4,990,25,,False
1990,Koryn,199001,9,1990011406,3,14.0,145.5,985,25,,False
1990,Koryn,199001,10,1990011412,3,14.5,145.5,980,30,,False
1990,Koryn,199001,11,1990011418,4,15.0,145.6,970,35,,False
1990,Koryn,199001,12,1990011500,4,15.5,145.8,970,35,,False
1990,Koryn,199001,13,1990011506,3,16.2,146.1,980,30,,False
1990,Koryn,199001,14,1990011512,3,16.6,146.2,980,30,,False
1990,Koryn,199001,15,1990011518,3,17.1,146.2,985,25,,False
1990,Koryn,199001,16,1990011600,3,17.8,146.2,985,25,,False
1990,Koryn,199001,17,1990011606,3,19.4,146.4,990,25,,False
1990,Koryn,199001,18,1990011612,3,21.2,146.9,990,25,,False
1990,Koryn,199001,19,1990011618,2,22.8,148.3,995,20,,False
1990,Koryn,199001,20,1990011700,2,24.0,151.0,995,20,,False
1990,Koryn,199001,21,1990011706,2,26.0,154.5,995,20,,False
1990,Koryn,199001,22,1990011712,1,29.5,160.0,995,15,,False
1990,Lewis,199002,1,1990042800,0,5.0,152.0,1005,10,,False
1990,Lewis,199002,2,1990042806,1,6.0,152.0,1004,12,,False
1990,Lewis,199002,3,1990042812,1,7.0,151.6,1004,12,,False
1990,Lewis,199002,4,1990042818,1,8.0,151.0,1000,15,,False
1990,Lewis,199002,5,1990042900,1,8.5,150.6,1000,15,,False
1990,Lewis,199002,6,1990042906,2,9.3,150.5,995,20,,False
1990,Lewis,199002,7,1990042912,2,10.0,150.5,995,20,,False
1990,Lewis,199002,8,1990042918,2,10.5,150.5,995,20,,False
1990,Lewis,199002,9,1990043000,2,10.9,150.6,995,20,,False
1990,Lewis,199002,10,1990043006,2,11.2,150.7,995,20,,False
1990,Lewis,199002,11,1990043012,2,11.4,151.0,995,20,,False
1990,Lewis,199002,12,1990043018,2,11.5,151.5,995,20,,False
1990,Lewis,199002,13,1990050100,2,11.7,151.9,995,20,,False
1990,Lewis,199002,14,1990050106,1,12.0,152.3,998,15,,False
1990,Lewis,199002,15,1990050112,1,12.5,152.5,998,15,,False
1990,Lewis,199002,16,1990050118,1,12.8,152.5,998,15,,False
1990,Lewis,199002,17,1990050200,1,13.0,152.4,998,15,,False
1990,Lewis,199002,18,1990050206,1,13.3,152.0,1000,15,,False
1990,Lewis,199002,19,1990050212,1,13.7,151.7,1000,15,,False
1990,Lewis,199002,20,1990050218,1,14.1,151.4,1002,12,,False
1990,Lewis,199002,21,1990050300,1,14.4,151.0,1002,12,,False
1990,Lewis,199002,22,1990050306,1,14.7,150.4,1004,12,,False
1990,Lewis,199002,23,1990050312,1,15.1,149.5,1004,12,,False
1990,Marian,199003,1,1990051418,1,8.0,119.0,1002,12,,False
1990,Marian,199003,2,1990051500,1,9.0,118.0,1002,12,,False
1990,Marian,199003,3,1990051506,1,9.5,117.5,1000,15,,False
1990,Marian,199003,4,1990051512,1,9.8,116.5,998,15,,False
1990,Marian,199003,5,1990051518,2,10.6,115.2,995,20,,False
1990,Marian,199003,6,1990051600,2,11.6,114.2,990,20,,False
1990,Marian,199003,7,1990051606,3,12.1,113.4,985,25,,False
1990,Marian,199003,8,1990051612,3,12.9,112.8,980,30,,False
1990,Marian,199003,9,1990051618,4,13.9,112.4,975,35,,False
1990,Marian,199003,10,1990051700,4,14.8,112.5,975,35,,False
1990,Marian,199003,11,1990051706,4,16.0,112.5,975,35,,False
1990,Marian,199003,12,1990051712,4,17.2,112.7,965,40,,False
1990,Marian,199003,13,1990051718,4,18.1,113.2,965,40,,False
1990,Marian,199003,14,1990051800,4,18.9,114.3,965,40,,False
1990,Marian,199003,15,1990051806,4,20.0,115.3,970,35,,False
1990,Marian,199003,16,1990051812,4,21.0,116.9,975,35,,False
1990,Marian,199003,17,1990051818,3,21.8,118.7,980,30,,False
1990,Marian,199003,18,1990051900,2,22.8,119.9,990,20,,False
1990,Marian,199003,19,1990051906,1,24.5,122.0,995,15,,False
1990,Marian,199003,20,1990051912,1,25.5,123.5,1000,15,,False
1990,Marian,199003,21,1990051918,1,26.5,125.0,1000,15,,False
1990,Marian,199003,22,1990052000,1,27.5,126.1,1000,15,,False
1990,Marian,199003,23,1990052006,1,28.1,127.7,1000,15,,False
1990,Marian,199003,24,1990052012,9,29.0,129.0,1002,12,,False
1990,Marian,199003,25,1990052018,9,29.9,130.7,1004,12,,False
1990,Marian,199003,26,1990052100,9,31.0,133.0,1005,12,,False
1990,(nameless),199004,1,1990051918,0,9.0,122.0,1005,10,,False
1990,(nameless),199004,2,1990052000,1,9.0,122.0,1002,12,,False
1990,(nameless),199004,3,1990052006,1,9.8,122.0,1000,15,,False
1990,(nameless),199004,4,1990052012,1,9.8,122.0,1000,15,,False
1990,(nameless),199004,5,1990052018,1,10.5,122.5,1000,15,,False
1990,(nameless),199004,6,1990052100,1,10.5,122.5,1000,15,,False
1990,(nameless),199004,7,1990052106,1,11.0,122.5,1000,15,,False
1990,(nameless),199004,8,1990052112,1,12.5,121.5,1000,15,,False
1990,(nameless),199004,9,1990052118,1,13.0,120.5,1000,15,,False
1990,(nameless),199004,10,1990052200,1,14.0,119.5,1000,15,,False
1990,(nameless),199004,11,1990052206,1,14.5,118.0,1000,15,,False
1990,(nameless),199004,12,1990052212,1,14.5,117.0,1002,12,,False
1990,(nameless),199004,13,1990052218,1,14.5,116.0,1002,12,,False
1990,(nameless),199004,14,1990052300,1,14.5,115.0,1002,12,,False
1990,(nameless),199004,15,1990052306,1,14.0,114.5,1002,12,,False
1990,(nameless),199004,16,1990052312,1,14.0,113.0,1002,12,,False
1990,(nameless),199005,1,1990052406,0,15.5,113.5,1005,10,,False
1990,(nameless),199005,2,1990052412,1,16.0,112.0,1002,12,,False
1990,(nameless),199005,3,1990052418,1,16.5,111.0,1002,12,,False
1990,(nameless),199005,4,1990052500,1,16.5,110.5,1002,12,,False
1990,(nameless),199005,5,1990052506,1,16.5,110.5,1002,12,,False
1990,(nameless),199005,6,1990052512,1,16.5,110.5,1002,12,,False
1990,(nameless),199005,7,1990052518,1,17.0,110.5,1002,12,,False
1990,(nameless),199005,8,1990052600,1,17.5,110.5,1000,15,,False
1990,(nameless),199005,9,1990052606,1,18.0,111.0,1000,15,,False
1990,(nameless),199005,10,1990052612,1,18.0,111.0,1000,15,,False
1990,(nameless),199005,11,1990052618,1,18.0,111.0,1000,15,,False
1990,(nameless),199005,12,1990052700,1,18.0,111.0,1002,12,,False
1990,(nameless),199005,13,1990052706,1,18.5,110.5,1002,12,,False
1990,(nameless),199005,14,1990052712,1,18.5,110.5,1002,12,,False
1990,(nameless),199005,15,1990052718,1,18.5,110.5,1002,12,,False
1990,(nameless),199005,16,1990052800,1,18.5,110.5,1002,12,,False
1990,(nameless),199005,17,1990052806,0,18.5,109.5,1004,10,,False
1990,(nameless),199005,18,1990052812,0,18.5,109.0,1004,10,,False
1990,(nameless),199005,19,1990052818,0,18.5,108.5,1004,10,,False
1990,(nameless),199005,20,1990052900,0,19.0,107.5,1004,10,,False
1990,(nameless),199005,21,1990052906,0,19.5,107.0,1004,10,,False
1990,Nathan,199006,1,1990061218,0,8.4,131.9,1004,10,,False
1990,Nathan,199006,2,1990061300,0,9.4,130.5,1004,10,,False
1990,Nathan,199006,3,1990061306,1,10.0,129.5,1002,12,,False
1990,Nathan,199006,4,1990061312,1,10.5,128.5,1002,12,,False
1990,Nathan,199006,5,1990061318,1,11.7,127.5,1002,12,,False
1990,Nathan,199006,6,1990061400,1,12.8,126.1,1000,15,,False
1990,Nathan,199006,7,1990061406,1,13.3,124.3,1000,15,,False
1990,Nathan,199006,8,1990061412,1,14.4,123.5,1000,15,,False
1990,Nathan,199006,9,1990061418,1,15.5,121.7,1000,15,,False
1990,Nathan,199006,10,1990061500,1,16.8,119.4,998,15,,False
1990,Nathan,199006,11,1990061506,2,17.2,118.0,995,20,,False
1990,Nathan,199006,12,1990061512,2,17.5,116.5,995,20,,False
1990,Nathan,199006,13,1990061518,2,17.6,114.3,995,20,,False
1990,Nathan,199006,14,1990061600,2,17.6,112.2,990,20,,False
1990,Nathan,199006,15,1990061606,3,17.4,111.8,985,25,,False
1990,Nathan,199006,16,1990061612,3,16.8,112.1,985,25,,False
1990,Nathan,199006,17,1990061618,3,17.1,112.2,985,25,,False
1990,Nathan,199006,18,1990061700,3,17.6,112.0,985,25,,False
1990,Nathan,199006,19,1990061706,3,18.5,112.0,980,30,,False
1990,Nathan,199006,20,1990061712,3,19.6,111.9,980,30,,False
1990,Nathan,199006,21,1990061718,3,20.1,110.9,980,30,,False
1990,Nathan,199006,22,1990061800,3,20.6,110.5,985,25,,False
1990,Nathan,199006,23,1990061806,3,21.6,109.6,985,25,,False
1990,Nathan,199006,24,1990061812,2,21.8,108.6,990,20,,False
1990,Nathan,199006,25,1990061818,1,22.3,107.3,995,15,,False
1990,Nathan,199006,26,1990061900,1,22.2,106.0,998,12,,False
1990,(nameless),199007,1,1990061300,1,14.0,112.0,1002,12,,False
1990,(nameless),199007,2,1990061306,1,13.6,112.5,1000,15,,False
1990,(nameless),199007,3,1990061312,1,13.5,113.0,1000,15,,False
1990,(nameless),199007,4,1990061318,1,13.5,113.7,1000,15,,False
1990,(nameless),199007,5,1990061400,1,14.0,114.0,1000,15,,False
1990,(nameless),199007,6,1990061406,1,14.5,113.0,1000,15,,False
1990,(nameless),199007,7,1990061412,1,14.5,112.0,1000,15,,False
1990,(nameless),199007,8,1990061418,1,14.5,111.5,1000,15,,False
1990,(nameless),199007,9,1990061500,1,14.5,111.0,998,15,,False
1990,(nameless),199007,10,1990061506,1,14.5,110.0,998,15,,False
1990,(nameless),199007,11,1990061512,1,14.5,110.0,997,15,,False
1990,(nameless),199007,12,1990061518,1,14.5,109.5,1000,12,,False
1990,Ofelia,199008,1,1990061606,1,8.5,139.0,1004,12,,False
1990,Ofelia,199008,2,1990061612,1,8.8,138.0,1004,12,,False
1990,Ofelia,199008,3,1990061618,1,9.0,137.0,1002,12,,False
1990,Ofelia,199008,4,1990061700,1,9.0,136.0,1000,15,,False
1990,Ofelia,199008,5,1990061706,1,9.0,135.0,1000,15,,False
1990,Ofelia,199008,6,1990061712,1,9.0,134.0,1000,15,,False
1990,Ofelia,199008,7,1990061718,1,9.1,133.3,1000,15,,False
1990,Ofelia,199008,8,1990061800,1,9.3,132.5,998,15,,False
1990,Ofelia,199008,9,1990061806,2,9.4,131.5,990,20,,False
1990,Ofelia,199008,10,1990061812,2,9.5,130.3,990,20,,False
