id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
199401,1994-03-31 12:00:00,1,Owen,1,10.8,134.8,1004,12,,False
199401,1994-03-31 18:00:00,1,Owen,2,11.1,133.9,1002,15,,False
199401,1994-04-01 00:00:00,1,Owen,3,11.3,133.0,1000,15,,False
199401,1994-04-01 06:00:00,2,Owen,4,11.4,132.1,996,20,,False
199401,1994-04-01 12:00:00,2,Owen,5,11.6,131.6,996,20,,False
199401,1994-04-01 18:00:00,2,Owen,6,11.6,131.1,996,20,,False
199401,1994-04-02 00:00:00,2,Owen,7,11.6,130.6,996,20,,False
199401,1994-04-02 06:00:00,2,Owen,8,11.5,129.8,996,20,,False
199401,1994-04-02 12:00:00,2,Owen,9,11.4,129.2,995,20,,False
199401,1994-04-02 18:00:00,2,Owen,10,11.3,128.7,995,20,,False
199401,1994-04-03 00:00:00,3,Owen,11,11.0,128.2,990,25,,False
199401,1994-04-03 06:00:00,3,Owen,12,10.6,127.6,985,25,,False
199401,1994-04-03 12:00:00,3,Owen,13,10.4,127.1,985,25,,False
199401,1994-04-03 18:00:00,3,Owen,14,10.3,126.5,980,30,,False
199401,1994-04-04 00:00:00,3,Owen,15,10.2,125.9,980,30,,False
199401,1994-04-04 06:00:00,3,Owen,16,10.4,124.4,980,30,,False
199401,1994-04-04 12:00:00,3,Owen,17,10.7,123.1,980,30,,False
199401,1994-04-04 18:00:00,3,Owen,18,10.6,122.1,985,25,,False
199401,1994-04-05 00:00:00,3,Owen,19,10.6,121.2,990,25,,False
199401,1994-04-05 06:00:00,3,Owen,20,10.8,120.4,990,25,,False
199401,1994-04-05 12:00:00,3,Owen,21,11.3,119.7,990,25,,False
199401,1994-04-05 18:00:00,2,Owen,22,11.7,118.7,996,20,,False
199401,1994-04-06 00:00:00,2,Owen,23,11.9,117.7,996,20,,False
199401,1994-04-06 06:00:00,2,Owen,24,12.2,117.0,994,20,,False
199401,1994-04-06 12:00:00,3,Owen,25,12.5,116.4,990,25,,False
199401,1994-04-06 18:00:00,3,Owen,26,12.9,116.0,990,25,,False
199401,1994-04-07 00:00:00,3,Owen,27,13.4,115.7,990,25,,False
199401,1994-04-07 06:00:00,2,Owen,28,14.3,116.0,995,20,,False
199401,1994-04-07 12:00:00,2,Owen,29,15.3,116.5,995,20,,False
