id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
200501,2005-01-14 00:00:00,1,Kulap,1,6.0,150.2,1004,15,,False
200501,2005-01-14 06:00:00,1,Kulap,2,5.7,148.0,1002,15,,False
200501,2005-01-14 12:00:00,1,Kulap,3,6.0,147.4,1000,15,,False
200501,2005-01-14 18:00:00,1,Kulap,4,6.8,147.1,1000,15,,False
200501,2005-01-15 00:00:00,1,Kulap,5,7.5,146.3,1000,15,,False
200501,2005-01-15 06:00:00,1,Kulap,6,8.1,147.4,998,15,,False
200501,2005-01-15 12:00:00,2,Kulap,7,9.5,147.4,995,18,,False
200501,2005-01-15 18:00:00,2,Kulap,8,10.4,146.9,992,20,,False
200501,2005-01-16 00:00:00,2,Kulap,9,11.5,146.6,992,20,,False
200501,2005-01-16 06:00:00,2,Kulap,10,12.5,146.2,990,23,,False
200501,2005-01-16 12:00:00,2,Kulap,11,13.1,145.9,990,23,,False
200501,2005-01-16 18:00:00,2,Kulap,12,13.5,146.5,990,23,,False
200501,2005-01-17 00:00:00,2,Kulap,13,14.2,147.7,990,23,,False
200501,2005-01-17 06:00:00,2,Kulap,14,14.9,148.6,990,23,,False
200501,2005-01-17 12:00:00,2,Kulap,15,15.7,149.6,990,23,,False
200501,2005-01-17 18:00:00,3,Kulap,16,16.3,150.7,985,25,,False
200501,2005-01-18 00:00:00,3,Kulap,17,16.7,151.6,985,25,,False
200501,2005-01-18 06:00:00,3,Kulap,18,17.3,152.6,985,25,,False
200501,2005-01-18 12:00:00,3,Kulap,19,17.6,153.2,985,25,,False
200501,2005-01-18 18:00:00,2,Kulap,20,18.0,153.8,990,23,,False
200501,2005-01-19 00:00:00,2,Kulap,21,18.4,154.4,1000,18,,False
200501,2005-01-19 06:00:00,1,Kulap,22,18.7,155.1,1004,15,,False
200501,2005-01-19 12:00:00,1,Kulap,23,18.9,155.8,1010,12,,False
200502,2005-03-12 00:00:00,0,Roke,1,6.0,151.4,1008,10,,False
200502,2005-03-12 06:00:00,0,Roke,2,6.3,150.9,1006,10,,False
200502,2005-03-12 12:00:00,0,Roke,3,6.7,150.2,1006,10,,False
200502,2005-03-12 18:00:00,0,Roke,4,7.0,149.5,1006,10,,False
200502,2005-03-13 00:00:00,0,Roke,5,7.3,148.5,1006,10,,False
200502,2005-03-13 06:00:00,1,Roke,6,7.9,147.1,1004,12,,False
200502,2005-03-13 12:00:00,1,Roke,7,8.4,145.5,1002,15,,False
200502,2005-03-13 18:00:00,1,Roke,8,9.3,143.7,1000,15,,False
200502,2005-03-14 00:00:00,1,Roke,9,9.9,142.5,1000,15,,False
200502,2005-03-14 06:00:00,1,Roke,10,10.4,141.2,1000,15,,False
200502,2005-03-14 12:00:00,1,Roke,11,10.6,140.0,1000,15,,False
200502,2005-03-14 18:00:00,1,Roke,12,10.9,138.7,1000,15,,False
200502,2005-03-15 00:00:00,2,Roke,13,11.5,137.5,996,18,,False
200502,2005-03-15 06:00:00,2,Roke,14,12.1,136.0,992,20,,False
200502,2005-03-15 12:00:00,2,Roke,15,12.3,134.5,992,20,,False
200502,2005-03-15 18:00:00,2,Roke,16,12.2,132.9,990,23,,False
200502,2005-03-16 00:00:00,3,Roke,17,11.8,131.1,990,25,,False
200502,2005-03-16 06:00:00,3,Roke,18,11.7,128.9,980,30,,False
200502,2005-03-16 12:00:00,3,Roke,19,11.5,126.6,980,30,,False
200502,2005-03-16 18:00:00,3,Roke,20,11.0,124.7,990,25,,False
200502,2005-03-17 00:00:00,2,Roke,21,11.0,122.8,990,23,,False
200502,2005-03-17 06:00:00,2,Roke,22,11.5,121.1,995,20,,False
200502,2005-03-17 12:00:00,2,Roke,23,12.0,120.0,996,18,,False
200502,2005-03-17 18:00:00,1,Roke,24,11.8,118.6,1002,15,,False
200502,2005-03-18 00:00:00,1,Roke,25,11.9,117.1,1004,12,,False
200502,2005-03-18 06:00:00,1,Roke,26,11.9,115.9,1004,12,,False
200502,2005-03-18 12:00:00,0,Roke,27,11.6,114.6,1006,10,,False
200502,2005-03-18 18:00:00,0,Roke,28,11.4,113.4,1006,10,,False
200502,2005-03-19 00:00:00,0,Roke,29,10.9,112.0,1006,10,,False
200502,2005-03-19 06:00:00,0,Roke,30,10.5,110.5,1006,10,,False
200503,2005-04-21 06:00:00,1,Sonca,1,8.7,141.9,1004,12,,False
200503,2005-04-21 12:00:00,1,Sonca,2,9.9,139.9,1004,12,,False
200503,2005-04-21 18:00:00,1,Sonca,3,10.6,138.6,1004,12,,False
200503,2005-04-22 00:00:00,1,Sonca,4,11.0,137.4,1004,12,,False
200503,2005-04-22 06:00:00,1,Sonca,5,11.5,136.1,1000,15,,False
200503,2005-04-22 12:00:00,1,Sonca,6,11.5,134.4,1000,15,,False
200503,2005-04-22 18:00:00,1,Sonca,7,11.3,133.4,1000,15,,False
200503,2005-04-23 00:00:00,2,Sonca,8,11.6,132.8,996,18,,False
200503,2005-04-23 06:00:00,2,Sonca,9,12.2,131.9,990,23,,False
200503,2005-04-23 12:00:00,3,Sonca,10,12.6,131.5,980,30,,False
200503,2005-04-23 18:00:00,4,Sonca,11,13.1,131.2,975,33,,False
200503,2005-04-24 00:00:00,4,Sonca,12,13.5,130.8,970,35,,False
200503,2005-04-24 06:00:00,4,Sonca,13,14.0,130.8,960,40,,False
200503,2005-04-24 12:00:00,5,Sonca,14,14.5,130.8,950,45,,False
200503,2005-04-24 18:00:00,5,Sonca,15,15.2,131.0,950,45,,False
200503,2005-04-25 00:00:00,5,Sonca,16,16.0,131.2,950,45,,False
200503,2005-04-25 06:00:00,5,Sonca,17,16.6,131.6,950,45,,False
200503,2005-04-25 12:00:00,5,Sonca,18,17.5,132.2,950,45,,False
200503,2005-04-25 18:00:00,5,Sonca,19,18.7,132.8,955,45,,False
200503,2005-04-26 00:00:00,5,Sonca,20,20.0,134.0,955,45,,False
200503,2005-04-26 06:00:00,4,Sonca,21,21.7,135.7,965,40,,False
200503,2005-04-26 12:00:00,4,Sonca,22,23.5,138.1,965,40,,False
200503,2005-04-26 18:00:00,4,Sonca,23,24.8,140.2,975,33,,False
200503,2005-04-27 00:00:00,3,Sonca,24,25.5,142.7,980,28,,False
200503,2005-04-27 06:00:00,2,Sonca,25,26.7,145.6,990,23,,False
200503,2005-04-27 12:00:00,9,Sonca,26,27.7,148.7,996,15,,False
200503,2005-04-27 18:00:00,9,Sonca,27,28.5,151.6,1000,15,,False
200503,2005-04-28 00:00:00,9,Sonca,28,28.6,155.3,1004,15,,False
200503,2005-04-28 06:00:00,9,Sonca,29,28.4,158.3,1006,12,,False
200503,2005-04-28 12:00:00,9,Sonca,30,28.4,161.2,1006,12,,False
200503,2005-04-28 18:00:00,9,Sonca,31,28.2,163.6,1006,12,,False
200503,2005-04-29 00:00:00,9,Sonca,32,27.6,165.8,1008,10,,False
200503,2005-04-29 06:00:00,9,Sonca,33,27.0,167.7,1008,10,,False
200504,2005-05-30 00:00:00,1,Nesat,1,8.7,148.4,1008,12,,False
200504,2005-05-30 06:00:00,1,Nesat,2,9.1,147.3,1006,12,,False
200504,2005-05-30 12:00:00,1,Nesat,3,9.3,146.6,1006,12,,False
200504,2005-05-30 18:00:00,1,Nesat,4,9.5,146.1,1004,15,,False
200504,2005-05-31 00:00:00,1,Nesat,5,9.7,145.6,1004,15,,False
200504,2005-05-31 06:00:00,1,Nesat,6,9.9,145.0,1002,15,,False
200504,2005-05-31 12:00:00,2,Nesat,7,10.3,144.4,1000,18,,False
200504,2005-05-31 18:00:00,2,Nesat,8,10.5,143.7,995,23,,False
200504,2005-06-01 00:00:00,3,Nesat,9,10.8,142.8,990,25,,False
200504,2005-06-01 06:00:00,3,Nesat,10,10.7,141.6,985,28,,False
200504,2005-06-01 12:00:00,4,Nesat,11,10.7,140.5,975,33,,False
200504,2005-06-01 18:00:00,4,Nesat,12,10.9,139.6,970,35,,False
200504,2005-06-02 00:00:00,4,Nesat,13,11.2,138.5,960,40,,False
200504,2005-06-02 06:00:00,4,Nesat,14,11.4,137.4,960,40,,False
200504,2005-06-02 12:00:00,5,Nesat,15,11.7,136.3,950,45,,False
200504,2005-06-02 18:00:00,5,Nesat,16,12.1,135.4,950,45,,False
200504,2005-06-03 00:00:00,5,Nesat,17,12.3,134.4,950,45,,False
200504,2005-06-03 06:00:00,5,Nesat,18,12.9,133.7,950,45,,False
200504,2005-06-03 12:00:00,5,Nesat,19,13.7,132.6,950,45,,False
200504,2005-06-03 18:00:00,5,Nesat,20,14.1,131.8,950,45,,False
200504,2005-06-04 00:00:00,5,Nesat,21,14.6,131.4,940,50,,False
200504,2005-06-04 06:00:00,5,Nesat,22,15.1,131.0,940,50,,False
200504,2005-06-04 12:00:00,5,Nesat,23,15.7,130.6,940,50,,False
200504,2005-06-04 18:00:00,5,Nesat,24,16.4,130.4,950,45,,False
200504,2005-06-05 00:00:00,5,Nesat,25,17.3,130.4,950,45,,False
200504,2005-06-05 06:00:00,5,Nesat,26,18.1,130.7,950,45,,False
200504,2005-06-05 12:00:00,4,Nesat,27,18.9,131.3,960,40,,False
200504,2005-06-05 18:00:00,4,Nesat,28,19.7,132.0,960,40,,False
200504,2005-06-06 00:00:00,4,Nesat,29,20.6,132.5,960,40,,False
200504,2005-06-06 06:00:00,5,Nesat,30,21.2,133.4,950,45,,False
200504,2005-06-06 12:00:00,5,Nesat,31,21.9,133.8,950,45,,False
200504,2005-06-06 18:00:00,5,Nesat,32,22.3,134.1,950,45,,False
200504,2005-06-07 00:00:00,4,Nesat,33,22.9,134.2,960,40,,False
200504,2005-06-07 06:00:00,4,Nesat,34,23.5,134.1,960,40,,False
200504,2005-06-07 12:00:00,4,Nesat,35,23.8,133.8,960,40,,False
200504,2005-06-07 18:00:00,4,Nesat,36,24.4,133.7,960,40,,False
200504,2005-06-08 00:00:00,4,Nesat,37,25.0,133.9,960,40,,False
200504,2005-06-08 06:00:00,4,Nesat,38,25.6,134.3,970,35,,False
200504,2005-06-08 12:00:00,4,Nesat,39,26.1,135.3,970,35,,False
200504,2005-06-08 18:00:00,4,Nesat,40,26.9,135.9,975,33,,False
200504,2005-06-09 00:00:00,3,Nesat,41,27.7,136.5,980,30,,False
200504,2005-06-09 06:00:00,3,Nesat,42,28.5,137.1,980,30,,False
200504,2005-06-09 12:00:00,3,Nesat,43,29.1,137.7,985,28,,False
200504,2005-06-09 18:00:00,3,Nesat,44,29.7,138.2,990,25,,False
200504,2005-06-10 00:00:00,2,Nesat,45,30.4,138.8,990,23,,False
200504,2005-06-10 06:00:00,2,Nesat,46,31.0,139.4,990,23,,False
200504,2005-06-10 12:00:00,2,Nesat,47,31.9,141.1,995,20,,False
200504,2005-06-10 18:00:00,2,Nesat,48,32.7,142.4,995,20,,False
200504,2005-06-11 00:00:00,1,Nesat,49,34.6,145.1,998,15,,False
