id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
200001,2000-05-05 00:00:00,1,Damrey,1,9.6,136.0,1004,15,,False
200001,2000-05-05 06:00:00,1,Damrey,2,9.9,135.0,1004,15,,False
200001,2000-05-05 12:00:00,1,Damrey,3,10.2,134.4,1004,15,,False
200001,2000-05-05 18:00:00,1,Damrey,4,10.7,133.7,1002,15,,False
200001,2000-05-06 00:00:00,1,Damrey,5,11.1,133.0,1002,15,,False
200001,2000-05-06 06:00:00,1,Damrey,6,11.8,132.3,1002,15,,False
200001,2000-05-06 12:00:00,1,Damrey,7,12.5,132.1,1000,15,,False
200001,2000-05-06 18:00:00,1,Damrey,8,13.0,131.8,1000,15,,False
200001,2000-05-07 00:00:00,2,Damrey,9,13.2,131.6,995,20,,False
200001,2000-05-07 06:00:00,3,Damrey,10,13.4,131.3,985,25,,False
200001,2000-05-07 12:00:00,3,Damrey,11,13.7,131.2,980,28,,False
200001,2000-05-07 18:00:00,3,Damrey,12,13.8,131.3,980,30,,False
200001,2000-05-08 00:00:00,4,Damrey,13,14.0,131.5,975,33,,False
200001,2000-05-08 06:00:00,4,Damrey,14,14.3,132.0,970,35,,False
200001,2000-05-08 12:00:00,4,Damrey,15,14.6,132.4,970,35,,False
200001,2000-05-08 18:00:00,4,Damrey,16,15.1,133.0,965,40,,False
200001,2000-05-09 00:00:00,5,Damrey,17,15.6,133.5,955,45,,False
200001,2000-05-09 06:00:00,5,Damrey,18,16.4,134.4,945,50,,False
200001,2000-05-09 12:00:00,5,Damrey,19,17.3,135.3,940,50,,False
200001,2000-05-09 18:00:00,5,Damrey,20,18.7,136.0,935,50,,False
200001,2000-05-10 00:00:00,5,Damrey,21,19.5,136.8,935,50,,False
200001,2000-05-10 06:00:00,5,Damrey,22,20.8,137.8,945,45,,False
200001,2000-05-10 12:00:00,4,Damrey,23,22.2,138.8,955,40,,False
200001,2000-05-10 18:00:00,4,Damrey,24,23.0,139.5,955,40,,False
200001,2000-05-11 00:00:00,4,Damrey,25,23.7,139.9,965,35,,False
200001,2000-05-11 06:00:00,3,Damrey,26,25.1,141.1,975,30,,False
200001,2000-05-11 12:00:00,3,Damrey,27,26.0,142.0,980,28,,False
200001,2000-05-11 18:00:00,3,Damrey,28,26.9,143.5,980,25,,False
200001,2000-05-12 00:00:00,2,Damrey,29,27.7,145.9,990,20,,False
200001,2000-05-12 06:00:00,2,Damrey,30,28.3,147.9,995,18,,False
200001,2000-05-12 12:00:00,9,Damrey,31,28.4,149.5,998,15,,False
200002,2000-05-17 12:00:00,0,Longwang,1,16.0,119.2,1002,10,,False
200002,2000-05-17 18:00:00,1,Longwang,2,16.1,120.5,1000,12,,False
200002,2000-05-18 00:00:00,1,Longwang,3,16.2,121.2,1000,12,,False
200002,2000-05-18 06:00:00,1,Longwang,4,17.9,122.5,998,12,,False
200002,2000-05-18 12:00:00,1,Longwang,5,19.0,123.3,998,12,,False
200002,2000-05-18 18:00:00,1,Longwang,6,20.4,124.5,998,15,,False
200002,2000-05-19 00:00:00,2,Longwang,7,21.3,125.5,995,20,,False
200002,2000-05-19 06:00:00,2,Longwang,8,22.3,126.9,995,20,,False
200002,2000-05-19 12:00:00,2,Longwang,9,23.2,128.6,995,20,,False
200002,2000-05-19 18:00:00,2,Longwang,10,24.7,130.8,990,23,,False
200002,2000-05-20 00:00:00,2,Longwang,11,26.4,135.0,995,20,,False
200002,2000-05-20 06:00:00,9,Longwang,12,28.2,139.0,998,15,,False
200002,2000-05-20 12:00:00,9,Longwang,13,30.2,142.0,1000,15,,False
200002,2000-05-20 18:00:00,9,Longwang,14,31.3,144.8,1000,15,,False
200002,2000-05-21 00:00:00,9,Longwang,15,33.5,146.8,1000,15,,False
200003,2000-05-20 00:00:00,1,(nameless),1,18.0,116.0,1002,15,,False
200003,2000-05-20 06:00:00,1,(nameless),2,17.9,116.5,1002,15,,False
200003,2000-05-20 12:00:00,1,(nameless),3,17.8,117.2,1002,15,,False
200003,2000-05-20 18:00:00,1,(nameless),4,17.8,118.0,1002,15,,False
200003,2000-05-21 00:00:00,1,(nameless),5,18.1,118.9,1002,15,,False
