id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
201700,2017-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
201700,2017-04-14 06:00:00,0,(Nameless),1,10.9,130.2,1010,10,,False,False
201700,2017-04-15 00:00:00,1,(Nameless),4,10.9,127.2,1008,13,,False,False
201700,2017-04-16 00:00:00,0,(Nameless),8,11.4,123.1,1008,10,,False,False
201700,2017-04-18 00:00:00,1,(Nameless),16,15.3,116.9,1006,13,,False,False
201700,2017-04-19 18:00:00,0,(Nameless),23,20.2,119.6,1010,10,,False,False
201700,2017-04-20 06:00:00,0,(Nameless),25,21.7,122.1,1010,10,,False,False
201702,2017-04-22 18:00:00,1,Muifa,1,8.9,144.1,1002,13,,False,False
201702,2017-04-25 18:00:00,2,Muifa,13,13.3,136.1,998,18,,False,False
201702,2017-04-27 12:00:00,1,Muifa,20,16.9,134.7,1000,15,,False,False
201702,2017-04-29 06:00:00,0,Muifa,27,22.9,142.0,1002,13,,False,False
201703,2017-06-10 00:00:00,1,Merbok,1,13.1,119.8,1006,13,,False,False
201703,2017-06-11 12:00:00,2,Merbok,7,18.1,116.3,998,18,,False,False
201703,2017-06-12 06:00:00,3,Merbok,13,21.1,114.6,988,25,,False,False
201703,2017-06-12 18:00:00,2,Merbok,17,22.9,114.6,990,23,,False,False
201703,2017-06-13 00:00:00,1,Merbok,18,23.9,114.8,998,15,,False,False
201703,2017-06-13 12:00:00,0,Merbok,20,26.2,116.4,1005,10,,False,False
201703,2017-06-13 18:00:00,0,Merbok,21,27.5,117.3,1006,10,,False,False
201704,2017-07-01 06:00:00,1,Nanmadol,1,15.8,132.2,1002,13,,False,False
201704,2017-07-02 00:00:00,2,Nanmadol,4,20.7,126.8,998,18,,False,False
201704,2017-07-03 00:00:00,3,Nanmadol,8,26.2,124.3,988,25,,False,False
201704,2017-07-04 18:00:00,2,Nanmadol,15,35.1,142.6,992,23,,False,False
201704,2017-07-05 00:00:00,2,Nanmadol,16,36.0,146.0,998,18,,False,True
201704,2017-07-08 12:00:00,0,Nanmadol,30,53.1,182.3,994,0,,False,False
201705,2017-07-14 06:00:00,1,Talas,1,16.2,113.3,1002,13,,False,False
201705,2017-07-15 06:00:00,2,Talas,5,17.0,111.8,998,18,,False,False
201705,2017-07-16 06:00:00,3,Talas,9,18.1,108.4,988,25,,False,False
201705,2017-07-17 00:00:00,2,Talas,12,18.9,104.0,996,18,,False,False
201705,2017-07-17 06:00:00,1,Talas,13,19.0,102.3,998,15,,False,False
201705,2017-07-17 18:00:00,0,Talas,15,19.7,99.9,1000,13,,False,False
201706,2017-07-19 18:00:00,1,Noru,1,26.4,161.2,1008,13,,False,False
201706,2017-07-21 00:00:00,2,Noru,6,28.0,157.7,1004,18,,False,False
201706,2017-07-22 18:00:00,3,Noru,13,28.5,151.9,990,25,,False,False
201706,2017-07-23 12:00:00,4,Noru,16,28.1,151.4,975,33,,False,False
201706,2017-07-29 00:00:00,3,Noru,38,27.2,142.6,980,30,,False,False
201706,2017-07-30 00:00:00,4,Noru,42,23.9,141.6,975,33,,False,False
201706,2017-07-30 12:00:00,5,Noru,44,22.9,141.4,955,42,,False,False
201706,2017-07-30 18:00:00,6,Noru,45,22.8,140.9,935,52,,False,False
201706,2017-07-31 18:00:00,5,Noru,49,23.3,138.8,945,48,,False,False
201706,2017-08-03 12:00:00,4,Noru,60,28.1,133.4,960,40,,False,False
201706,2017-08-07 06:00:00,3,Noru,75,34.0,135.0,980,30,,False,False
201706,2017-08-07 18:00:00,2,Noru,77,35.9,136.9,985,23,,False,False
201706,2017-08-08 06:00:00,2,Noru,79,37.7,138.2,990,18,,False,True
201706,2017-08-09 00:00:00,0,Noru,82,39.3,139.3,994,13,,False,False
201707,2017-07-20 00:00:00,0,Kulap,1,22.9,177.8,1010,10,,False,False
201707,2017-07-20 06:00:00,1,Kulap,2,23.2,177.5,1008,13,,False,False
201707,2017-07-21 06:00:00,2,Kulap,6,26.5,177.0,1004,18,,False,False
201707,2017-07-25 12:00:00,1,Kulap,23,32.4,153.7,1000,15,,False,False
201707,2017-07-26 12:00:00,0,Kulap,27,30.2,148.6,1004,10,,False,False
201707,2017-07-28 00:00:00,0,Kulap,33,27.0,149.2,1004,10,,False,False
201708,2017-07-21 06:00:00,1,Roke,1,18.7,124.2,1002,13,,False,False
201708,2017-07-22 09:00:00,2,Roke,7,21.5,118.5,998,18,,False,False
201708,2017-07-23 06:00:00,1,Roke,13,22.7,113.3,1000,15,,False,False
201708,2017-07-23 12:00:00,0,Roke,14,22.6,111.1,1004,13,,False,False
