id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
197400,1974-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
197401,1974-01-09 00:00:00,0,Wanda,1,8.0,132.2,1000,10,,False,False
197401,1974-01-09 12:00:00,1,Wanda,3,8.6,130.9,998,15,,False,False
197401,1974-01-09 18:00:00,2,Wanda,4,9.2,130.5,996,20,,False,False
197401,1974-01-10 00:00:00,3,Wanda,5,9.9,130.9,996,25,,False,False
197401,1974-01-11 00:00:00,2,Wanda,9,12.3,133.7,995,20,,False,False
197401,1974-01-11 12:00:00,1,Wanda,11,13.1,135.9,997,15,,False,False
197401,1974-01-12 06:00:00,2,Wanda,14,14.3,138.9,995,20,,False,False
197401,1974-01-13 00:00:00,1,Wanda,17,14.8,142.8,998,15,,False,False
197401,1974-01-13 12:00:00,0,Wanda,19,15.0,147.1,1002,10,,False,False
197402,1974-03-13 18:00:00,0,Amy,1,10.1,146.3,1002,10,,False,False
197402,1974-03-14 00:00:00,1,Amy,2,9.6,145.1,1000,12,,False,False
197402,1974-03-17 12:00:00,2,Amy,16,15.3,138.3,995,20,,False,False
197402,1974-03-18 18:00:00,3,Amy,21,20.4,145.5,992,25,,False,False
197402,1974-03-19 12:00:00,2,Amy,24,25.1,153.5,992,20,,False,False
197402,1974-03-19 18:00:00,1,Amy,25,26.1,156.9,992,15,,False,False
197402,1974-03-20 00:00:00,1,Amy,26,26.9,160.0,992,15,,False,True
197402,1974-03-21 00:00:00,0,Amy,30,31.0,177.0,988,30,,False,False
197403,1974-04-26 00:00:00,0,Babe,1,9.3,147.3,1002,10,,False,False
197403,1974-04-26 18:00:00,1,Babe,4,12.1,145.4,1002,12,,False,False
197403,1974-04-29 06:00:00,2,Babe,14,18.7,145.2,994,20,,False,False
197403,1974-04-29 12:00:00,3,Babe,15,19.4,145.3,988,25,,False,False
197403,1974-04-30 06:00:00,4,Babe,18,20.9,144.3,985,35,,False,False
197403,1974-05-01 12:00:00,3,Babe,23,26.0,147.8,985,25,,False,False
