id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
195300,1953-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
195301,1953-02-20 06:00:00,2,Irma,1,8.3,153.2,1000,20,,False,False
195301,1953-02-21 00:00:00,3,Irma,4,10.3,148.5,990,30,,False,False
195301,1953-02-21 06:00:00,4,Irma,5,10.5,146.7,980,35,,False,False
195301,1953-02-23 00:00:00,5,Irma,12,14.1,139.4,975,50,,False,False
195301,1953-02-23 18:00:00,4,Irma,15,14.1,135.8,990,35,,False,False
195301,1953-02-24 06:00:00,3,Irma,17,13.8,133.5,995,30,,False,False
195301,1953-02-25 06:00:00,2,Irma,21,12.8,126.6,1006,20,,False,False
195301,1953-02-25 12:00:00,1,Irma,22,12.3,125.7,1012,12,,False,False
195301,1953-02-25 18:00:00,0,Irma,23,11.7,124.5,1012,0,,False,False
195301,1953-02-26 00:00:00,0,Irma,24,10.0,122.3,1012,0,,False,False
195302,1953-05-29 00:00:00,1,Judy,1,8.0,146.0,1006,15,,False,False
195302,1953-05-29 06:00:00,2,Judy,2,8.3,145.3,1000,20,,False,False
195302,1953-05-29 12:00:00,3,Judy,3,8.3,144.1,998,25,,False,False
195302,1953-05-31 12:00:00,4,Judy,11,10.5,133.7,988,35,,False,False
195302,1953-06-01 12:00:00,5,Judy,15,11.8,129.5,970,45,,False,False
195302,1953-06-01 18:00:00,6,Judy,16,12.3,128.6,957,55,,False,False
195302,1953-06-03 12:00:00,5,Judy,23,16.2,123.7,967,45,,False,False
195302,1953-06-03 18:00:00,4,Judy,24,16.7,122.9,979,40,,False,False
195302,1953-06-04 00:00:00,3,Judy,25,17.3,122.3,990,30,,False,False
195302,1953-06-07 00:00:00,3,Judy,37,32.3,130.5,997,20,,False,True
195302,1953-06-07 18:00:00,0,Judy,40,37.7,137.5,1000,0,,False,False
195303,1953-06-14 00:00:00,0,(Nameless),1,9.9,109.1,1003,9,12,False,False
195303,1953-06-16 18:00:00,2,(Nameless),12,17.2,109.8,998,20,,False,False
195303,1953-06-17 00:00:00,1,(Nameless),13,17.5,108.8,998,15,,False,False
195303,1953-06-18 00:00:00,0,(Nameless),17,19.3,104.5,998,10,,False,False
195303,1953-06-18 06:00:00,0,(Nameless),18,20.0,103.5,999,10,,False,False
195304,1953-06-21 06:00:00,0,(Nameless),1,8.0,142.4,1004,0,,False,False
195304,1953-06-23 00:00:00,1,(Nameless),8,10.9,132.5,1002,12,,False,False
195304,1953-06-24 18:00:00,2,(Nameless),15,14.0,125.9,996,20,,False,False
195304,1953-06-25 12:00:00,1,(Nameless),18,14.9,123.0,998,15,,False,False
195304,1953-06-26 00:00:00,0,(Nameless),20,16.4,120.4,1000,0,,False,False
195304,1953-06-28 06:00:00,0,(Nameless),29,21.6,116.7,998,0,,False,False
195305,1953-06-26 00:00:00,1,Kit,1,5.5,147.0,1004,15,,False,False
195305,1953-06-26 12:00:00,2,Kit,3,6.3,146.1,1000,20,,False,False
195305,1953-06-27 00:00:00,3,Kit,5,7.1,144.9,992,25,,False,False
195305,1953-06-28 00:00:00,4,Kit,9,7.7,142.3,990,35,,False,False
195305,1953-06-28 12:00:00,5,Kit,11,9.2,140.8,970,45,,False,False
195305,1953-06-29 00:00:00,6,Kit,13,11.0,139.2,956,60,,False,False
195305,1953-07-03 18:00:00,5,Kit,32,24.3,121.5,960,50,,False,False
195305,1953-07-04 06:00:00,4,Kit,34,25.4,119.3,982,35,,False,False
195305,1953-07-04 12:00:00,1,Kit,35,26.0,118.9,987,15,25,False,False
195305,1953-07-04 18:00:00,0,Kit,36,27.2,118.1,991,10,20,False,False
195305,1953-07-06 06:00:00,1,Kit,42,35.5,119.3,993,12,,False,False
195305,1953-07-06 18:00:00,1,Kit,44,39.3,125.0,995,10,,False,True
