id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
200200,2002-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
200201,2002-01-10 06:00:00,1,Tapah,1,9.2,134.0,1005,12,,False,False
200201,2002-01-12 06:00:00,2,Tapah,9,12.9,126.7,998,18,,False,False
200201,2002-01-13 12:00:00,1,Tapah,14,16.2,122.4,1000,15,,False,False
200201,2002-01-14 00:00:00,0,Tapah,16,19.0,122.1,1004,12,,False,False
200202,2002-02-26 18:00:00,1,Mitag,1,6.0,155.5,1004,12,,False,False
200202,2002-02-28 12:00:00,2,Mitag,8,7.1,151.2,995,18,,False,False
200202,2002-03-01 06:00:00,3,Mitag,11,6.6,147.9,985,28,,False,False
200202,2002-03-02 06:00:00,4,Mitag,15,7.5,142.9,975,33,,False,False
200202,2002-03-04 00:00:00,5,Mitag,22,10.8,133.2,955,45,,False,False
200202,2002-03-06 18:00:00,4,Mitag,33,17.1,131.5,965,40,,False,False
200202,2002-03-07 06:00:00,3,Mitag,35,18.1,133.5,980,30,,False,False
200202,2002-03-07 18:00:00,2,Mitag,37,18.3,135.2,990,20,,False,False
200202,2002-03-08 06:00:00,1,Mitag,39,17.1,135.3,1000,15,,False,False
200202,2002-03-08 12:00:00,0,Mitag,40,16.7,134.8,1004,12,,False,False
200203,2002-03-19 18:00:00,0,(Nameless),1,6.3,132.7,1005,10,,False,False
200203,2002-03-20 00:00:00,1,(Nameless),2,6.8,131.4,1004,12,,False,False
200203,2002-03-23 12:00:00,0,(Nameless),16,11.3,116.7,1004,12,,False,False
200204,2002-05-15 06:00:00,1,Hagibis,1,7.3,149.4,1004,12,,False,False
200204,2002-05-16 12:00:00,2,Hagibis,6,12.4,143.1,998,18,,False,False
200204,2002-05-17 12:00:00,3,Hagibis,10,13.8,139.5,985,25,,False,False
200204,2002-05-18 12:00:00,4,Hagibis,14,16.8,139.7,970,35,,False,False
200204,2002-05-19 06:00:00,5,Hagibis,17,18.4,141.2,950,45,,False,False
200204,2002-05-20 00:00:00,4,Hagibis,20,22.5,144.6,960,40,,False,False
200204,2002-05-21 00:00:00,3,Hagibis,24,32.9,155.9,980,30,,False,False
200204,2002-05-21 18:00:00,3,Hagibis,27,38.3,169.1,990,20,,False,True
200204,2002-05-22 06:00:00,0,Hagibis,29,39.8,179.4,998,15,,False,False
200205,2002-05-28 00:00:00,1,(Nameless),1,19.0,116.0,1004,12,,False,False
200205,2002-05-29 18:00:00,0,(Nameless),8,22.1,120.2,1004,12,,False,False
200206,2002-06-05 00:00:00,1,Noguri,1,19.7,112.8,1004,12,,True,False
200206,2002-06-08 06:00:00,2,Noguri,14,21.1,123.1,995,20,,True,False
200206,2002-06-09 00:00:00,3,Noguri,17,22.7,124.7,980,30,,True,False
200206,2002-06-09 06:00:00,5,Noguri,18,23.3,124.8,955,45,,True,False
200206,2002-06-09 12:00:00,4,Noguri,19,24.0,125.0,975,33,,True,False
200206,2002-06-09 18:00:00,3,Noguri,20,25.2,125.5,980,30,,True,False
200206,2002-06-10 06:00:00,2,Noguri,22,26.9,127.0,990,18,,True,False
200206,2002-06-10 12:00:00,0,Noguri,23,28.4,128.4,995,15,,True,False
200207,2002-06-28 00:00:00,1,Rammasun,1,9.8,138.0,1004,12,,False,False
200207,2002-06-29 06:00:00,2,Rammasun,6,11.1,136.0,998,18,,False,False
200207,2002-06-30 18:00:00,3,Rammasun,12,14.1,133.8,985,25,,False,False
200207,2002-07-01 18:00:00,4,Rammasun,16,18.7,131.0,975,33,,False,False
200207,2002-07-02 18:00:00,5,Rammasun,20,22.3,127.3,950,45,,False,False
200207,2002-07-04 12:00:00,4,Rammasun,27,29.0,124.2,960,40,,False,False
200207,2002-07-05 06:00:00,3,Rammasun,30,32.8,123.7,980,30,,False,False
200207,2002-07-05 18:00:00,2,Rammasun,32,34.9,125.3,985,23,,False,False
200207,2002-07-06 12:00:00,0,Rammasun,35,38.5,129.8,998,15,,False,False
200208,2002-06-28 18:00:00,1,Chataan,1,4.8,154.7,1002,12,,False,False
200208,2002-06-29 06:00:00,2,Chataan,3,5.2,155.7,998,18,,False,False
200208,2002-07-03 18:00:00,3,Chataan,21,9.7,149.2,985,25,,False,False
200208,2002-07-05 00:00:00,4,Chataan,26,13.8,144.5,975,33,,False,False
200208,2002-07-05 18:00:00,5,Chataan,29,15.3,141.9,950,45,,False,False
200208,2002-07-09 06:00:00,4,Chataan,43,27.6,132.5,955,40,,False,False
200208,2002-07-10 00:00:00,3,Chataan,46,30.6,134.9,975,30,,False,False
200208,2002-07-11 12:00:00,2,Chataan,52,43.0,144.0,985,23,,False,False
200208,2002-07-11 18:00:00,2,Chataan,53,44.8,143.6,990,20,,False,True
200208,2002-07-12 12:00:00,0,Chataan,56,47.5,143.5,995,18,,False,False
