id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName,IsChange
194900,1949-01-01 00:00:00,0,First,0,0,0,0,0,,False,False
194901,1949-01-13 00:00:00,0,Carmen,1,5.7,139.9,1006,0,,False,False
194901,1949-01-15 00:00:00,1,Carmen,9,9.6,134.8,1005,15,,False,False
194901,1949-01-15 06:00:00,2,Carmen,10,10.8,134.5,1002,20,,False,False
194901,1949-01-15 12:00:00,3,Carmen,11,11.6,134.5,1000,25,,False,False
194901,1949-01-16 06:00:00,4,Carmen,14,13.1,135.1,996,35,,False,False
194901,1949-01-17 18:00:00,5,Carmen,20,12.4,135.6,990,45,,False,False
194901,1949-01-18 18:00:00,4,Carmen,24,12.3,132.8,995,35,,False,False
194901,1949-01-19 00:00:00,3,Carmen,25,12.2,131.8,995,30,,False,False
194901,1949-01-19 12:00:00,2,Carmen,27,11.9,129.9,1000,20,,False,False
194901,1949-01-20 00:00:00,1,Carmen,29,11.6,128.2,1002,15,,False,False
194901,1949-01-20 12:00:00,0,Carmen,31,11.3,126.6,1006,0,,False,False
194901,1949-01-25 00:00:00,0,Carmen,49,17.5,117.3,1012,0,,False,False
194902,1949-06-12 00:00:00,0,Della,1,6.6,145.0,1008,0,,False,False
194902,1949-06-16 06:00:00,1,Della,18,11.5,130.9,1004,15,,False,False
194902,1949-06-17 00:00:00,2,Della,21,14.3,128.6,1002,20,,False,False
194902,1949-06-17 18:00:00,3,Della,24,16.6,126.4,996,25,,False,False
194902,1949-06-18 06:00:00,4,Della,26,17.8,125.2,988,35,,False,False
194902,1949-06-18 18:00:00,5,Della,28,18.8,124.3,980,45,,False,False
194902,1949-06-20 06:00:00,6,Della,34,27.1,128.2,960,60,,False,False
194902,1949-06-20 18:00:00,5,Della,36,33.3,131.0,974,45,,False,False
194902,1949-06-21 00:00:00,4,Della,37,35.0,130.7,980,40,,False,False
194902,1949-06-21 12:00:00,3,Della,39,35.5,130.0,992,30,,False,False
194902,1949-06-22 00:00:00,2,Della,41,37.2,135.0,996,20,,False,False
194902,1949-06-22 12:00:00,1,Della,43,39.7,139.0,1000,15,,False,False
194902,1949-06-22 18:00:00,1,Della,44,40.5,139.6,1002,15,,False,True
194902,1949-06-24 06:00:00,0,Della,50,46.0,152.0,1008,0,,False,False
194903,1949-06-20 06:00:00,1,(Nameless),1,21.3,121.8,1000,12,,False,False
194903,1949-06-22 12:00:00,0,(Nameless),10,27.4,133.2,1004,12,,False,False
194904,1949-06-30 00:00:00,0,Elaine,1,5.5,140.3,1008,0,,False,False
194904,1949-07-05 00:00:00,1,Elaine,21,8.1,129.8,1003,15,,False,False
194904,1949-07-05 12:00:00,2,Elaine,23,8.6,128.4,998,20,,False,False
194904,1949-07-06 06:00:00,3,Elaine,26,9.4,125.7,994,25,,False,False
